score,category,display_scope,profile_id,plant_name,scientific_name,family,family_latin,page,printed_page,source,current_value,expected_or_check,reason,evidence
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-003284,ヒロハノミミズバイ,Symplocos tanakae,ハイノキ科,SYMPLOCACEAE,126,,日本の野生植物 第2巻,Syuplocos,symplocos,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-003671,ヒロハフウリンホオズキ,Plysalis angulata,ナス科,SOLANACEAE,171,,日本の野生植物 第2巻,Pliysalis,plysalis,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001488,ヒロハヘビノボラズ,Berberis amurensis,メギ科,BERBERIDACEAE,180,359,日本の野生植物 第1巻,Achlys,berberis,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-000693,ヒロハユキザサ,Maianthemum yesoense,クサスギカズラ科,ASPARAGACEAE,99,196,日本の野生植物 第1巻,Maianthemu,maianthemum,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-000223,ヒンジモ,Lemna trisulea,サトイモ科,ARACEAE,44,,日本の野生植物 第1巻,Landottia,lemna,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001159,ビャッコイ,Isolepis erassiuseula,カヤツリグサ科,CYPERACEAE,135,269,日本の野生植物 第1巻,Gahnia,isolepis,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-000717,ビロウ,Livistona chinensis,ヤシ科,ARECACEAE,101,,日本の野生植物 第1巻,Arenga,livistona,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001445,ビロードキビ,Urochloa villosa,イネ科,POACEAE,174,347,日本の野生植物 第1巻,Stenotaphrum,urochloa,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-003846,ビロードモウズイカ,Verbaseum thapsus,ゴマノハグサ科,SCROPHULARIACEAE,193,,日本の野生植物 第2巻,Verbascum,verbaseum,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-002812,フウセンアカメガシワ,Kleinhovia hospita,アオイ科,MALVACEAE,62,,日本の野生植物 第2巻,Hibiscus,kleinhovia,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-000611,フウラン,Vanda falcata,ラン科,ORCHIDACEAE,89,,日本の野生植物 第1巻,Tipularia,vanda,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001345,フォーリーガヤ,Sehizachne pupurascens,イネ科,POACEAE,158,,日本の野生植物 第1巻,Schedonorus,sehizachne,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-004370,フカウラトウヒレン,Saussuren andoana,キク科,ASTERACEAE,258,,日本の野生植物 第2巻,Hemisteptia,saussuren,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-004743,フカノキ,Sehefllera heptaplylla,ウコギ科,ARALIACEAE,299,,日本の野生植物 第2巻,Schefllera,sehefllera,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-004490,フキ,Petasites japonicus,キク科,ASTERACEAE,273,544,日本の野生植物 第2巻,Nemnosenecio,petasites,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001276,フサガヤ,Cinna latifolia,イネ科,POACEAE,152,,日本の野生植物 第1巻,BromIs,cinna,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-003838,フサフジウツギ,Buddleja davidii,ゴマノハグサ科,SCROPHULARIACEAE,192,,日本の野生植物 第2巻,Verbascum,buddleja,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-004670,フシザキソウ,Synedrella nodiflora,キク科,ASTERACEAE,291,581,日本の野生植物 第2巻,Syuedrella,synedrella,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001850,フシナシササハギ,Alysiearpus ovalifolius,ハマビシ科,ZYGOPHYLLACEAE,225,,日本の野生植物 第1巻,Abrus,alysiearpus,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-003839,フジウツギ,Buddleja japonica,ゴマノハグサ科,SCROPHULARIACEAE,192,,日本の野生植物 第2巻,Verbascum,buddleja,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-000563,フジチドリ,Neottianthe fujisanensis,ラン科,ORCHIDACEAE,84,,日本の野生植物 第1巻,Neottia,neottianthe,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001963,フジボグサ,Uraria crinita,ハマビシ科,ZYGOPHYLLACEAE,241,,日本の野生植物 第1巻,Thermopsis,uraria,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-004422,フタナミソウ,Seorzonera rebunensis,キク科,ASTERACEAE,264,,日本の野生植物 第2巻,Scorzonera,seorzonera,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-004385,フタマタタンポポ,Crepis hokkaidoensis,キク科,ASTERACEAE,260,,日本の野生植物 第2巻,Crepidiastrum,crepis,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-003535,フデリンドウ,Gentiana zollingeri,アカネ科,RUBIACEAE,155,,日本の野生植物 第2巻,Swertia,gentiana,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-001185,フトイ,Schoenoplectus tabernaemontami,カヤツリグサ科,CYPERACEAE,137,273,日本の野生植物 第1巻,Schoenopleetus,schoenoplectus,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-000300,フトヒルムシロ,Potamogeton fryeri,ヒルムシロ科,POTAMOGETONACEAE,53,,日本の野生植物 第1巻,Stuckenia,potamogeton,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-003943,フトボナギナタコウジュ,Elsholtzia nipponiea,シソ科,LAMIACEAE,207,,日本の野生植物 第2巻,EIsholtzia,elsholtzia,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-003609,フナバラソウ,Vincetosicum atratum,キョウチクトウ科,APOCYNACEAE,163,,日本の野生植物 第2巻,Vincetoxicum,vincetosicum,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-004346,フボウトウヒレン,Saussurea fuboensis,キク科,ASTERACEAE,257,513,日本の野生植物 第2巻,Hemisteptia,saussurea,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
78,genus_scientific_conflicts_with_scientific_name,profile_candidate,plant-profile-003553,ヘツカリンドウ,Swertia tashiroi,アカネ科,RUBIACEAE,157,,日本の野生植物 第2巻,Schenkia,swertia,The row's genus field should match the first word of the scientific name.,This usually means parser state leaked from a neighboring OCR block.
