audit_id,insect_id,current_japanese_name,source_japanese_name,canonical_reference,pdf_file,source_pdf_sha256,ocr_sha256,source_pdf_page,source_printed_page,source_ocr_line,plant_name,plant_family,match_method,decision,reviewed_on,review_note
kamikiri-host-index-p181-l16619-species-23013,species-23013,キモンカミキリ,キモンカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16619,サワグルミ,クルミ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.695）で植物見出しと掲載和名を目視確認。
KDB175183-0091,species-23014,チチブニセリンゴカミキリ 基亜種,チチブニセリンゴカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16619,サワグルミ,クルミ科,exact_derived_base_name,include,2026-07-11,索引画像で「チチブニセリンゴカミキリ Niponostenostola niponensis niponensis」を確認。種解説（冊子p.666-667）と現行同種群を照合し、名義亜種または原典で別名の近縁群から区別された当該分類群として現行IDへ帰属可能。
kamikiri-host-index-p181-l16619-species-23018,species-23018,コジマベニスジカミキリ,コジマベニスジカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16619,サワグルミ,クルミ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.695）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p181-l16619-species-23042,species-23042,カスガキモンカミキリ,カスガキモンカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16619,サワグルミ,クルミ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.695）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p181-l16619-species-23061,species-23061,ブロイニングカミキリ,ブロイニングカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16619,サワグルミ,クルミ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.695）で植物見出しと掲載和名を目視確認。
kamikiri-host-index-p181-l16663-species-21898,species-21898,クロヒラタカミキリ,クロヒラタカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16663,クルミ類,クルミ科,exact_japanese_name,include,2026-07-11,OCR誤読「クルミ数」をPDF見出し「クルミ類」へ訂正。掲載和名も同植物欄で目視確認。
kamikiri-host-index-p181-l16663-species-21976,species-21976,キスジトラカミキリ,キスジトラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16663,クルミ類,クルミ科,exact_japanese_name,include,2026-07-11,OCR誤読「クルミ数」をPDF見出し「クルミ類」へ訂正。掲載和名も同植物欄で目視確認。
kamikiri-host-index-p181-l16663-species-21988,species-21988,エグリトラカミキリ,エグリトラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16663,クルミ類,クルミ科,exact_japanese_name,include,2026-07-11,OCR誤読「クルミ数」をPDF見出し「クルミ類」へ訂正。掲載和名も同植物欄で目視確認。
kamikiri-host-index-p181-l16663-species-22093,species-22093,コジマヒゲナガコバネカミキリ,コジマヒゲナガコバネカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16663,クルミ類,クルミ科,exact_japanese_name,include,2026-07-11,OCR誤読「クルミ数」をPDF見出し「クルミ類」へ訂正。掲載和名も同植物欄で目視確認。
kamikiri-host-index-p181-l16663-species-22185,species-22185,カラカネハナカミキリ,カラカネハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16663,クルミ類,クルミ科,exact_japanese_name,include,2026-07-11,OCR誤読「クルミ数」をPDF見出し「クルミ類」へ訂正。掲載和名も同植物欄で目視確認。
KDB175183-0094,species-22569,シナノクロフカミキリ 基亜種,シナノクロフカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16663,クルミ類,クルミ科,exact_derived_base_name,needs_review,2026-07-11,索引画像で「シナノクロフカミキリ Asaperda agapanthina」を確認。種解説（冊子p.526-528）と現行同種群を照合したが、種解説は Asaperda agapanthina 内の地域型を一括し、索引も二名法だけで産地を示さない。現行CSVの四国・御蔵島・九州亜種との切り分けができず基亜種へ配分不能。 植物見出しOCR「クルミ数」を画像から「クルミ類」に補正。
kamikiri-host-index-p181-l16663-species-22583,species-22583,コブスジサビカミキリ,コブスジサビカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16663,クルミ類,クルミ科,exact_japanese_name,include,2026-07-11,OCR誤読「クルミ数」をPDF見出し「クルミ類」へ訂正。掲載和名も同植物欄で目視確認。
kamikiri-host-index-p181-l16663-species-22650,species-22650,クワカミキリ,クワカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16663,クルミ類,クルミ科,exact_japanese_name,include,2026-07-11,OCR誤読「クルミ数」をPDF見出し「クルミ類」へ訂正。掲載和名も同植物欄で目視確認。
kamikiri-host-index-p181-l16663-species-22654,species-22654,シロスジカミキリ,シロスジカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16663,クルミ類,クルミ科,exact_japanese_name,include,2026-07-11,OCR誤読「クルミ数」をPDF見出し「クルミ類」へ訂正。掲載和名も同植物欄で目視確認。
KDB175183-0096,species-22735,ビロウドカミキリ 基亜種,ビロウドカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16663,クルミ類,クルミ科,exact_derived_base_name,include,2026-07-11,索引画像で「ビロウドカミキリ Acalolepta fraudatrix fraudatrix」を確認。種解説（冊子p.588-589）と現行同種群を照合し、名義亜種または原典で別名の近縁群から区別された当該分類群として現行IDへ帰属可能。 植物見出しOCR「クルミ数」を画像から「クルミ類」に補正。
kamikiri-host-index-p181-l16663-species-22764,species-22764,ゴマダラカミキリ,ゴマダラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16663,クルミ類,クルミ科,exact_japanese_name,include,2026-07-11,OCR誤読「クルミ数」をPDF見出し「クルミ類」へ訂正。掲載和名も同植物欄で目視確認。
KDB175183-0095,species-22786,ヒメヒゲナガカミキリ 基亜種,ヒメヒゲナガカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16663,クルミ類,クルミ科,exact_derived_base_name,include,2026-07-11,索引画像で「ヒメヒゲナガカミキリ Monochamus subfasciatus subfasciatus」を確認。種解説（冊子p.580-581）と現行同種群を照合し、名義亜種または原典で別名の近縁群から区別された当該分類群として現行IDへ帰属可能。 植物見出しOCR「クルミ数」を画像から「クルミ類」に補正。
KDB175183-0093,species-22868,フタスジゴマフカミキリ 基亜種,フタスジゴマフカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16663,クルミ類,クルミ科,exact_derived_base_name,include,2026-07-11,索引画像で「フタスジゴマフカミキリ Mesosa cribrata」を確認。種解説（冊子p.520-522）と現行同種群を照合し、名義亜種または原典で別名の近縁群から区別された当該分類群として現行IDへ帰属可能。 植物見出しOCR「クルミ数」を画像から「クルミ類」に補正。
kamikiri-host-index-p181-l16663-species-22871,species-22871,ゴマフカミキリ,ゴマフカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16663,クルミ類,クルミ科,exact_japanese_name,include,2026-07-11,OCR誤読「クルミ数」をPDF見出し「クルミ類」へ訂正。掲載和名も同植物欄で目視確認。
KDB175183-0092,species-22890,カタシロゴマフカミキリ 基亜種,カタシロゴマフカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16663,クルミ類,クルミ科,exact_derived_base_name,include,2026-07-11,索引画像で「カタシロゴマフカミキリ Mesosa hirsuta hirsuta」を確認。種解説（冊子p.520-521）と現行同種群を照合し、名義亜種または原典で別名の近縁群から区別された当該分類群として現行IDへ帰属可能。 植物見出しOCR「クルミ数」を画像から「クルミ類」に補正。
KDB175183-0097,species-22988,ハンノアオカミキリ 基亜種,ハンノアオカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16663,クルミ類,クルミ科,exact_derived_base_name,include,2026-07-11,索引画像で「ハンノアオカミキリ Eutetrapha chrysochloris chrysochloris」を確認。種解説（冊子p.654-655）と現行同種群を照合し、名義亜種または原典で別名の近縁群から区別された当該分類群として現行IDへ帰属可能。 植物見出しOCR「クルミ数」を画像から「クルミ類」に補正。
kamikiri-host-index-p181-l16663-species-23011,species-23011,クロキモンカミキリ,クロキモンカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16663,クルミ類,クルミ科,exact_japanese_name,include,2026-07-11,OCR誤読「クルミ数」をPDF見出し「クルミ類」へ訂正。掲載和名も同植物欄で目視確認。
KDB175183-0098,1-1,ウスバカミキリ 基亜種,ウスバカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,181,695,16683,ウラジロハコヤナギ,ヤナギ科,exact_derived_base_name,needs_review,2026-07-11,索引画像で「ウスバカミキリ Megopis sinica sinica」を確認。種解説（冊子p.340-341）と現行同種群を照合したが、種解説の名義亜種範囲は奄美・沖縄個体群を含むが、現行CSVでは2018年記載の奄美沖縄亜種 adachii が分離済み。索引レコードに産地がなく現行基亜種へ配分不能。 科見出し直後にOCRで欠落した植物見出しを画像から「ウラジロハコヤナギ」と復元し、前ブロック由来の報告値「クルミ数」を修正。
KDB175183-0099,1-1,ウスバカミキリ 基亜種,ウスバカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,182,696,16690,アメリカヤマナラシ,ヤナギ科,exact_derived_base_name,needs_review,2026-07-11,索引画像で「ウスバカミキリ Megopis sinica sinica」を確認。種解説（冊子p.340-341）と現行同種群を照合したが、種解説の名義亜種範囲は奄美・沖縄個体群を含むが、現行CSVでは2018年記載の奄美沖縄亜種 adachii が分離済み。索引レコードに産地がなく現行基亜種へ配分不能。
kamikiri-host-index-p182-l16690-species-22764,species-22764,ゴマダラカミキリ,ゴマダラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,182,696,16690,アメリカヤマナラシ,ヤナギ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.696）で植物見出しと掲載和名を目視確認。原典は植栽記録。
kamikiri-host-index-p182-l16693-species-22650,species-22650,クワカミキリ,クワカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,182,696,16693,アメリカクロヤマナラシ,ヤナギ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.696）で植物見出しと掲載和名を目視確認。原典は植栽記録。
KDB175183-0100,1-1,ウスバカミキリ 基亜種,ウスバカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,182,696,16695,ドロノキ,ヤナギ科,exact_derived_base_name,needs_review,2026-07-11,索引画像で「ウスバカミキリ Megopis sinica sinica」を確認。種解説（冊子p.340-341）と現行同種群を照合したが、種解説の名義亜種範囲は奄美・沖縄個体群を含むが、現行CSVでは2018年記載の奄美沖縄亜種 adachii が分離済み。索引レコードに産地がなく現行基亜種へ配分不能。
kamikiri-host-index-p182-l16695-species-21876,species-21876,オオアオカミキリ,オオアオカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,182,696,16695,ドロノキ,ヤナギ科,exact_japanese_name,include,2026-07-11,PDF原本の寄主植物一覧（冊子p.696）で植物見出しと掲載和名を目視確認。
