audit_id,audit_batch,volume,source_pdf_file,source_pdf_sha256,reviewed_on,plant_name,scientific_name,family,family_latin,genus_jp,genus_scientific,habit,height,flower_period,distribution,habitat,similar_taxa,distinguishing_features,printed_page,source,pdf_page,extraction_method,decision,remove_source_plant_name,review_note
wildplants-v2-parser-miss-0047,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,タカネグンバイ,Noccaea cochleariformis,アブラナ科,BRASSICACEAE,タカネグンバイ属,Noccaea,多年草,8～20 cm,6～8月,北海道・本州（青森県津軽半島）にあり、国外では北半球の寒帯に広く分布する,山の岩礫地に生える多年草で全体無毛,,,151,日本の野生植物 第2巻,76,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,タカネグンパイ,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。 OCR候補名「タカネグンパイ」を「タカネグンバイ」へ訂正。
wildplants-v2-parser-miss-0048,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,キバナハタザオ,Sisymbrium luteum,アブラナ科,BRASSICACEAE,キバナハタザオ属,Sisymbrium,多年草,30～120 cm,6～7月,本州と九州（対馬を含む）にまれに見られ、朝鮮半島・中国・ウスリー（南部）に分布する,山地に生える多年草で石灰岩地に多い,,,153,日本の野生植物 第2巻,77,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0049,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ハリナズナ,Subularia aquatica,アブラナ科,BRASSICACEAE,ハリナズナ属,Subularia,,,6～8月,,亜高山帯の池沼の底の泥上に生える高さ5～7 cmの一年草,,,154,日本の野生植物 第2巻,78,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0050,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,オオイタドリ,Fallopia sachalinensis,タデ科,POLYGONACEAE,ソバカズラ属,Fallopia,多年草,,7～9月,南千島・北海道・本州中部以北に多く、千島列島中部・サハリン・鬱陵島（韓国）にも分布,山野に生える大型の多年草,,,168,日本の野生植物 第2巻,85,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0051,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ママコノシリヌグイ,Persicaria senticosa,タデ科,POLYGONACEAE,イヌタデ属,Persicaria,一年草,1 m,5～10月,,道ばたや山野の林縁に生える一年草,,,171,日本の野生植物 第2巻,86,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0052,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ウナギツカミ,Persicaria sagittata,タデ科,POLYGONACEAE,イヌタデ属,Persicaria,一年草,約1 m,7～10月,南千島・北海道～九州、朝鮮半島・中国・ヒマラヤ・シベリア・極東ロシア,水辺や溝、ときに湿った畑地,,,172,日本の野生植物 第2巻,87,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0053,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,イヌタデ,Persicaria longiseta,タデ科,POLYGONACEAE,イヌタデ属,Persicaria,一年草,20～60 cm,ふつう7～10月,南千島・北海道～琉球にふつうに見られ、サハリン・ウスリー・朝鮮半島・台湾・中国・東南アジア～マレーシア地域・ヒマラヤに分布し、北アメリカにも帰化している,,,,174,日本の野生植物 第2巻,88,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0054,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,シマヒメタデ,Persicaria tenella,タデ科,POLYGONACEAE,イヌタデ属,Persicaria,一年草,20 cm,8～翌年2月,本州（千葉県および和歌山県）・九州・琉球、台湾・中国南部から東南アジア・南アジアに広く分布する,休耕田などに生える一年草または多年草,,,174,日本の野生植物 第2巻,88,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0055,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,アキノミチヤナギ,Polygonum polyneuron,タデ科,POLYGONACEAE,ミチヤナギ属,Polygonum,一年草,100 cm,8～10月,北海道～九州に分布し、朝鮮半島・中国（東北部）・ウスリーの海岸にも知られる,海岸に生える一年草,,,176,日本の野生植物 第2巻,89,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0056,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,カラフトノダイオウ,Rumex gmelinii,タデ科,POLYGONACEAE,ギシギシ属,Rumex,多年草,0.4～1 m,7～8月,千島列島・サハリン・ウスリー・シベリア東部・朝鮮半島北部・中国東北部に分布する,湿原に生える大形の多年草,,,177,日本の野生植物 第2巻,89,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0057,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,スイバ,Rumex acetosa,タデ科,POLYGONACEAE,ギシギシ属,Rumex,多年草,30～100 cm,4～7月,,,,,177,日本の野生植物 第2巻,89,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0058,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,オオヤマフスマ,Arenaria lateriflora,ナデシコ科,CARYOPHYLLACEAE,ノミノツヅリ属,Arenaria,多年草,10～20 cm,6～8月,北海道・本州・四国・九州に分布する,山地の夏緑樹林内や林縁または草原に生える高さ10～20 cmの多年草,,,182,日本の野生植物 第2巻,92,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0059,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,カワラナデシコ,Dianthus superbus var. longicalycinus,ナデシコ科,CARYOPHYLLACEAE,ナデシコ属,Dianthus,多年草,30～80 cm,7～10月,本州～九州、朝鮮半島・中国・台湾,低地～山地の草原や河原,,,184,日本の野生植物 第2巻,93,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0060,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ヤンバルハコベ,Drymaria diandra,ナデシコ科,CARYOPHYLLACEAE,ヤンバルハコベ属,Drymaria,一年草,30～80 cm,12～5月,沖縄、中国・インドシナ・マレーシア・インドのほかアフリカ・オーストラリアに分布する,路傍や耕作地などに生える高さ30～80 cmの一年草,,,185,日本の野生植物 第2巻,93,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0061,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,オグラセンノウ,Silene kiusiana,ナデシコ科,CARYOPHYLLACEAE,マンテマ属,Silene,多年草,60～100 cm,7～8月,本州（岡山県・広島県）・九州（大分県・熊本県）、朝鮮半島に分布する,山間の湿地に生える高さ60～100 cmの多年草,,,189,日本の野生植物 第2巻,95,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0062,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,センジュガンピ,Silene gracillima,ナデシコ科,CARYOPHYLLACEAE,マンテマ属,Silene,多年草,40～100 cm,7～8月,本州（北部・中部）に分布する,山地の林内や林縁に生える高さ40～100 cmの多年草,,,189,日本の野生植物 第2巻,95,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0063,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,オオビランジ,Silene keiskei,ナデシコ科,CARYOPHYLLACEAE,マンテマ属,Silene,多年草,,7～9月,本州中部（栃木県・群馬県・神奈川県・山梨県・長野県・静岡県）に分布する,山地の岩礫地に生える長さ20～60 cmの多年草,,,190,日本の野生植物 第2巻,96,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0064,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,タカネビランジ,Silene akaisialpina,ナデシコ科,CARYOPHYLLACEAE,マンテマ属,Silene,多年草,10～20 cm,7～9月,,南アルプスの岩礫地に生える高さ10～20 cmの多年草,,,190,日本の野生植物 第2巻,96,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0065,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,フシグロ,Silene firma,ナデシコ科,CARYOPHYLLACEAE,マンテマ属,Silene,,,6～9月,,平地の路傍や低山地の林縁に生える高さ30～100 cmの越年草,,,190,日本の野生植物 第2巻,96,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0066,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,オオハコベ,Stellaria bungeana,ナデシコ科,CARYOPHYLLACEAE,ハコベ属,Stellaria,多年草,30～80 cm,5～8月,北海道、アジア（北東部）・シベリア・ヨーロッパロシア（東部）に分布する,低地～山地の林縁や湿り気のある草原に生える高さ30～80 cmの多年草,,,192,日本の野生植物 第2巻,97,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0067,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,コハコベ,Stellaria media,ナデシコ科,CARYOPHYLLACEAE,ハコベ属,Stellaria,一年草または越年草,10～20 cm,3～9月,日本全土・世界各地,平地や山野,,,192,日本の野生植物 第2巻,97,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
