share_audit_id,source_audit_id,classification,source_species_group,source_japanese_name,source_mapped_insect_id,target_insect_ids,target_japanese_names,proposed_record_ids,excluded_target_insect_ids,plant_name,plant_family,canonical_reference,pdf_file,source_pdf_sha256,ocr_sha256,source_pdf_page,source_printed_page,source_ocr_line,decision,reviewed_on,source_review_note,shared_rationale,excluded_rationale
shared-kamikiri-derived-base-192-220-0236,kamikiri-derived-base-192-220-0236,species_level_shared,Schwarzerium quadricollis,アオカミキリ,species-21880,species-21880;species-21881,アオカミキリ 基亜種;アオカミキリ 九州亜種,host-kamikiri-shared-ed97686dec38;host-kamikiri-shared-17dbb677dcab,,メグスリノキ,ムクロジ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,207,746-747,19754,include_shared,2026-07-11,原典画像（PDF p.207、冊子p.746-747）で「メグスリノキ」欄の「アオカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。 科名を「カエデ科」から「ムクロジ科」へ現行体系で正規化。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0240,kamikiri-derived-base-192-220-0240,species_level_shared,Schwarzerium quadricollis,アオカミキリ,species-21880,species-21880;species-21881,アオカミキリ 基亜種;アオカミキリ 九州亜種,host-kamikiri-shared-f9239cbcade4;host-kamikiri-shared-e63db6d57f98,,イロハモミジ,ムクロジ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,207,746-747,19761,include_shared,2026-07-11,原典画像（PDF p.207、冊子p.746-747）で「イロハモミジ」欄の「アオカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。 段組み境界（前見出し「クスノハカエデ」から次見出し「イロハモミジ」）を画像で補正。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0243,kamikiri-derived-base-192-220-0243,species_level_shared,Asaperda rufipes,キクスイモドキカミキリ,species-22577,species-22577;species-22578;species-22579,キクスイモドキカミキリ 基亜種;キクスイモドキカミキリ 九州亜種;ツシマキクスイモドキカミキリ,host-kamikiri-shared-af71ad5dab43;host-kamikiri-shared-c5ff005c9f52;host-kamikiri-shared-69c1f1371037,,ウリハダカエデ,ムクロジ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,208,748-749,19784,include_shared,2026-07-11,原典画像（PDF p.208、冊子p.748-749）で「ウリハダカエデ」欄の「キクスイモドキカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。 科名を「カエデ科」から「ムクロジ科」へ現行体系で正規化。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0245,kamikiri-derived-base-192-220-0245,species_level_shared,Schwarzerium quadricollis,アオカミキリ,species-21880,species-21880;species-21881,アオカミキリ 基亜種;アオカミキリ 九州亜種,host-kamikiri-shared-13f38fac0f53;host-kamikiri-shared-b299cf2d5436,,カエデ類,ムクロジ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,208,748-749,19806,include_shared,2026-07-11,原典画像（PDF p.208、冊子p.748-749）で「カエデ類」欄の「アオカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。 科名を「カエデ科」から「ムクロジ科」へ現行体系で正規化。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0246,kamikiri-derived-base-192-220-0246,species_level_shared,Humeromaculatus muscosus,フタオビミドリトラカミキリ,species-21990,species-21990;species-21992;species-21993;species-21994;species-21995;species-21996;species-21997,フタオビミドリトラカミキリ 基亜種;フタオビミドリトラカミキリ 男女群島亜種;フタオビミドリトラカミキリ 奄美大島亜種;フタオビミドリトラカミキリ 沖縄本島亜種;フタオビミドリトラカミキリ 御蔵島亜種;フタオビミドリトラカミキリ 沖永良部島亜種;フタオビミドリトラカミキリ 徳之島亜種,host-kamikiri-shared-1f886df3929f;host-kamikiri-shared-562ea321e262;host-kamikiri-shared-8ca34287a722;host-kamikiri-shared-2c93f202e37c;host-kamikiri-shared-f0ab16901c04;host-kamikiri-shared-9a9570d43b63;host-kamikiri-shared-ab474bc1c694,,カエデ類,ムクロジ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,208,748-749,19806,include_shared,2026-07-11,原典画像（PDF p.208、冊子p.748-749）で「カエデ類」欄の「フタオビミドリトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が7亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。 科名を「カエデ科」から「ムクロジ科」へ現行体系で正規化。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0257,kamikiri-derived-base-192-220-0257,species_level_shared,Pseudiphra apicalis,ツマグロアメイロカミキリ,species-22123,species-22123;species-22124,ツマグロアメイロカミキリ 基亜種;ツマグロアメイロカミキリ 奄美亜種,host-kamikiri-shared-87aee325efa6;host-kamikiri-shared-87cc2207d8c3,,ツゲモチ,モチノキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,208,748-749,19893,include_shared,2026-07-11,原典画像（PDF p.208、冊子p.748-749）で「ツゲモチ」欄の「ツマグロアメイロカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0258,kamikiri-derived-base-192-220-0258,species_level_shared,Pseudiphra apicalis,ツマグロアメイロカミキリ,species-22123,species-22123;species-22124,ツマグロアメイロカミキリ 基亜種;ツマグロアメイロカミキリ 奄美亜種,host-kamikiri-shared-784ae12b33f4;host-kamikiri-shared-559f3e5533ff,,アオハダ,モチノキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,209,750-751,19908,include_shared,2026-07-11,原典画像（PDF p.209、冊子p.750-751）で「アオハダ」欄の「ツマグロアメイロカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0261,kamikiri-derived-base-192-220-0261,species_level_shared,Humeromaculatus muscosus,フタオビミドリトラカミキリ,species-21990,species-21990;species-21992;species-21993;species-21994;species-21995;species-21996;species-21997,フタオビミドリトラカミキリ 基亜種;フタオビミドリトラカミキリ 男女群島亜種;フタオビミドリトラカミキリ 奄美大島亜種;フタオビミドリトラカミキリ 沖縄本島亜種;フタオビミドリトラカミキリ 御蔵島亜種;フタオビミドリトラカミキリ 沖永良部島亜種;フタオビミドリトラカミキリ 徳之島亜種,host-kamikiri-shared-dceb817f648e;host-kamikiri-shared-053a178293fa;host-kamikiri-shared-dab9c6512b5f;host-kamikiri-shared-38de6f92175f;host-kamikiri-shared-a4e3b5ba9614;host-kamikiri-shared-d563a652a67d;host-kamikiri-shared-f4b66f776976,,ツルウメモドキ,ニシキギ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,209,750-751,19929,include_shared,2026-07-11,原典画像（PDF p.209、冊子p.750-751）で「ツルウメモドキ」欄の「フタオビミドリトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が7亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0272,kamikiri-derived-base-192-220-0272,species_level_shared,Phymatodes infasciatus,チャイロチビヒラタカミキリ,species-21888,species-21888;species-21890,チャイロチビヒラタカミキリ 基亜種;チャイロチビヒラタカミキリ 北海道亜種,host-kamikiri-shared-3e713221fa8c;host-kamikiri-shared-28706fd7167e,,ブドウ,ブドウ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,210,752-753,20061,include_shared,2026-07-11,原典画像（PDF p.210、冊子p.752-753）で「ブドウ」欄の「チャイロチビヒラタカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0275,kamikiri-derived-base-192-220-0275,species_level_shared,Kazuoclytus fukienensis,フッケントラカミキリ,species-22004,species-22004;species-22006,フッケントラカミキリ 基亜種;フッケントラカミキリ 沖縄本島亜種,host-kamikiri-shared-05b647ab8cdd;host-kamikiri-shared-27ad6a2e1609,,ホルトノキ,ホルトノキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,210,752-753,20073,include_shared,2026-07-11,原典画像（PDF p.210、冊子p.752-753）で「ホルトノキ」欄の「フッケントラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0274,kamikiri-derived-base-192-220-0274,species_level_shared,Pseudiphra apicalis,ツマグロアメイロカミキリ,species-22123,species-22123;species-22124,ツマグロアメイロカミキリ 基亜種;ツマグロアメイロカミキリ 奄美亜種,host-kamikiri-shared-0c7d617806b2;host-kamikiri-shared-341ce8fd7139,,ホルトノキ,ホルトノキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,210,752-753,20073,include_shared,2026-07-11,原典画像（PDF p.210、冊子p.752-753）で「ホルトノキ」欄の「ツマグロアメイロカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0284,kamikiri-derived-base-192-220-0284,species_level_shared,Neosybra mizoguchii,サタサビカミキリ,species-22594,species-22594;species-22596;species-22598,サタサビカミキリ 基亜種;サタサビカミキリ 男女群島亜種;サタサビカミキリ 野母崎亜種,host-kamikiri-shared-2c16a890ae00;host-kamikiri-shared-7b33f70844bf;host-kamikiri-shared-49949ea89c7f,,キツタ類,ウコギ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,213,758-759,20377,include_shared,2026-07-11,原典画像（PDF p.213、冊子p.758-759）で「キツタ類」欄の「サタサビカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0286,kamikiri-derived-base-192-220-0286,species_level_shared,Humeromaculatus muscosus,フタオビミドリトラカミキリ,species-21990,species-21990;species-21992;species-21993;species-21994;species-21995;species-21996;species-21997,フタオビミドリトラカミキリ 基亜種;フタオビミドリトラカミキリ 男女群島亜種;フタオビミドリトラカミキリ 奄美大島亜種;フタオビミドリトラカミキリ 沖縄本島亜種;フタオビミドリトラカミキリ 御蔵島亜種;フタオビミドリトラカミキリ 沖永良部島亜種;フタオビミドリトラカミキリ 徳之島亜種,host-kamikiri-shared-ffd6d8ad7199;host-kamikiri-shared-4a6bf56d9d54;host-kamikiri-shared-8bc05c92ce00;host-kamikiri-shared-b26185f99e36;host-kamikiri-shared-46ba33696d38;host-kamikiri-shared-f01f6e808dbf;host-kamikiri-shared-c377002750c7,,モクタチバナ,サクラソウ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,214,760-761,20484,include_shared,2026-07-11,原典画像（PDF p.214、冊子p.760-761）で「モクタチバナ」欄の「フタオビミドリトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が7亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。 科名を「ヤブコウジ科」から「サクラソウ科」へ現行体系で正規化。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0291,kamikiri-derived-base-192-220-0291,species_level_shared,Strangalia gracilis,オオシマホソハナカミキリ,species-22306,species-22306;species-22307,オオシマホソハナカミキリ 基亜種;オオシマホソハナカミキリ 沖縄本島亜種,host-kamikiri-shared-3745402d63e9;host-kamikiri-shared-576ffbbdb8af,,ソウザンハイノキ,ハイノキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,215,762-763,20603,include_shared,2026-07-11,原典画像（PDF p.215、冊子p.762-763）で「ソウザンハイノキ」欄の「オオシマホソハナカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0295,kamikiri-derived-base-192-220-0295,species_level_shared,Xylotrechus reductemaculatus,アマミズマルトラカミキリ,species-22055,species-22055;species-22057;species-22058,アマミズマルトラカミキリ 基亜種;アマミズマルトラカミキリ 吐噶喇列島亜種;アマミズマルトラカミキリ 徳之島亜種,host-kamikiri-shared-cc23a5213c09;host-kamikiri-shared-c4061e542765;host-kamikiri-shared-a24857110b16,,ミミズバイ,ハイノキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,215,762-763,20640,include_shared,2026-07-11,原典画像（PDF p.215、冊子p.762-763）で「ミミズバイ」欄の「アマミズマルトラカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が3亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0297,kamikiri-derived-base-192-220-0297,species_level_shared,Pachyosa itoi,ベニモンゴマフカミキリ,species-22905,species-22905;species-22906,ベニモンゴマフカミキリ 基亜種;ベニモンゴマフカミキリ 奄美亜種,host-kamikiri-shared-22807fd6064e;host-kamikiri-shared-ca29d01a8c97,,クロキ,ハイノキ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,216,764-765,20654,include_shared,2026-07-11,原典画像（PDF p.216、冊子p.764-765）で「クロキ」欄の「ベニモンゴマフカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
shared-kamikiri-derived-base-192-220-0300,kamikiri-derived-base-192-220-0300,species_level_shared,Pseudiphra apicalis,ツマグロアメイロカミキリ,species-22123,species-22123;species-22124,ツマグロアメイロカミキリ 基亜種;ツマグロアメイロカミキリ 奄美亜種,host-kamikiri-shared-08c2a6452226;host-kamikiri-shared-6a881ea3e9a2,,サンゴジュ,ガマズミ科,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,218,768-769,20885,include_shared,2026-07-11,原典画像（PDF p.218、冊子p.768-769）で「サンゴジュ」欄の「ツマグロアメイロカミキリ」を確認したが、寄主索引・種解説とも種レベルの表記である。現行 insects.csv には同種群が2亜種として登録されており、名義亜種IDへ一意に帰属できないため保留。 科名を「スイカズラ科」から「ガマズミ科」へ現行体系で正規化。,原典の寄主索引・種解説は亜種を限定しない種レベル記述のため、現行の全亜種へ共有する。,
