audit_id,insect_id,current_japanese_name,source_japanese_name,canonical_reference,pdf_file,source_pdf_sha256,ocr_sha256,pdf_page,printed_page,emergence,host_plants,ecology,source_taxon,legacy_japanese_name,legacy_scientific_name,legacy_route_name,decision,reviewed_on,review_note,merge_into_insect_id
kamikiri-g1-003,species-22411,シラネヒメハナカミキリ 基亜種,シラネヒメハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,17,367,6〜8月,,針葉樹林帯に現れ、上部に針葉樹林帯がある地域ではブナ帯上部でも見られる。沢沿いのオニシモツケ、ヤグルマソウ、シラネセンキュウなど各種セリ科植物の花で普通に見られる。寄主植物は未知とされる。,"Pidonia (Pidonia) obscurior obscurior Pic, 1901",,,,include,2026-07-11,冊子367頁には種群共通説明と基亜種固有欄があるため、出現期・訪花・寄主未知は基亜種固有欄だけから抽出。次のハクサンシラネヒメハナカミキリの冊子368頁6〜8月・ナナカマドは含めていない。原典はPidonia (Pidonia)、現行はPseudopidonia。分類名は上書きしない。,
kamikiri-g1-004,species-22408,ヒミコヒメハナカミキリ 基亜種,ヒミコヒメハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,20,373,6〜8月,,低山地から山地の落葉広葉樹林に見られ、カエデ類、コゴメウツギ、ハイノキなどの花に集まるが、個体数は少ない。寄主植物は未知とされる。,"Pidonia (Pidonia) neglecta neglecta Kuboki, 1982",,,,include,2026-07-11,種群共通説明と基亜種固有欄を分離し、冊子373頁の基亜種欄から抽出。次の西九州亜種の4〜5月、ナナカマド・コゴメウツギ・タンナサワフタギへの訪花は含めていない。原典はPidonia (Pidonia)、現行はPseudopidonia。分類名は上書きしない。,
kamikiri-g1-005,species-22382,シンシュウヒメハナカミキリ 基亜種,シンシュウヒメハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,21,375,6〜7月,,長野県中北部、岐阜県北部、石川県の一部から知られ、ブナ帯上部から針葉樹林帯に生息する。寄主植物は未知とされる。,"Pidonia (Pidonia) hayakawai Kuboki, 2001",,,,include_shared_group,2026-07-11,原典は種単位で、2024年記載のspecies-22383東日本広域亜種への分割前の分布を一括している。出現期・寄主を現行2亜種へ地域別に割り当てられないため、基亜種へ自動適用しない。統合時はspecies-22382とspecies-22383の双方に共通注記として置くか、2024年原記載で分布境界を確認して再分配する。原典はPidonia (Pidonia)、現行はPseudopidonia。 2007年の種共通値として現行2亜種へ共有し、2024年以降の再分配が必要なことを明記する。,
kamikiri-g1-006,species-22398,マツシタヒメハナカミキリ 基亜種,マツシタヒメハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,23,379,6〜8月,,典型的な針葉樹林帯に生息し、そこでは個体数が多い。上部に針葉樹林帯がある地域ではブナ帯上部でも見られるが、個体数は少ない。オニシモツケ、ヤマブキショウマ、ゴトウヅルなどの花に集まる。寄主植物は未知とされる。,"Pidonia (Pidonia) matsushitai Ohbayashi, 1958",,,,include,2026-07-11,冊子379頁のマツシタヒメハナカミキリ欄だけを採用。次のハクバヒメハナカミキリ（現行の中部地方北域亜種）の生態は混入させていない。原典はPidonia (Pidonia)の種、現行はPseudopidoniaの基亜種。分類名は上書きしない。,
kamikiri-g1-007,species-22193,チビハナカミキリ,チビハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,29,390,5〜8月,ミズナラ|ブナ科,カエデやショウマの花に集まる。極東ロシアではカシ、カエデ、モミ、エゾマツなどへの寄生記録がある。,"Alosterna chalybeella (Bates, 1884)",,,,include,2026-07-11,冊子390頁内で完結。国内の明示寄主欄はミズナラだけをhost_plantsへ採用し、極東ロシアのカシ・カエデ・モミ・エゾマツはecologyに限定。次のホクチチビハナカミキリのニレ類・カエデ類は含めていない。,
kamikiri-g1-008,species-22239,アマミヨツスジハナカミキリ 基亜種,アマミヨツスジハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,37,406-407,4〜7月,,デイゴやイジュの花に集まる。寄主植物は未知とされる。,"Leptura ochraceofasciata amamiana Hayashi, 1960",,,,include,2026-07-11,見出しと異名欄は冊子406頁下段、本文は407頁上段。原典はLeptura ochraceofasciataの亜種、現行はLeptura amamianaの基亜種。次の沖縄本島亜種の値は混入させず、分類名は上書きしない。原典に寄主植物欄がないため未知として扱う。,
kamikiri-g1-009,species-22135,ヒゲナガアメイロカミキリ,ヒゲナガアメイロカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,56;173,444;679,,,成虫出現期と寄主植物は未知とされる。長崎の産地名が付された雌の後基準標本1個体以外には知られていない。原典の偶産種・疑問種一覧では、原産地が中国など東アジアの近隣地域である可能性が推定されている。,"Stenhomalus longicornis (Bates, 1873)",,,,include,2026-07-11,冊子444頁の通常種解説と冊子679頁の偶産種・疑問種一覧をともに画像で確認。両ブロックは同一taxonで矛盾せず、出現期・寄主は444頁で明示的に未知。679頁からは標本・原産地の補足だけを統合した。近接する別種Obrium obscuripenne takakuwaiの6〜8月と複数寄主は含めていない。,
kamikiri-g1-002-honshu,species-22190,トホシハナカミキリ 本州亜種,トホシハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,13,359,5〜8月,,本州では高山帯にのみ出現し、ウサギギクやハクサンフウロなど草本類の花に集まる。寄主植物は未知とされる。,"Brachyta danilevskyi Tshernyshev & Dubatolov, 2005",,,,include_shared_group,2026-07-11,原典は2018年の亜種分割前の種単位で北海道・本州を一括する。本州に明示された生態と種共通の5〜8月を本州亜種へ共有し、分類上の再分配経緯を保持する。,
kamikiri-g1-005-kuriharai,species-22383,シンシュウヒメハナカミキリ 東日本広域亜種,シンシュウヒメハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,21,375,6〜7月,,長野県中北部、岐阜県北部、石川県の一部から知られ、ブナ帯上部から針葉樹林帯に生息する。寄主植物は未知とされる。,"Pidonia (Pidonia) hayakawai Kuboki, 2001",,,,include_shared_group,2026-07-11,原典は2024年の亜種分割前の種単位。6〜7月・寄主未知を種共通値として東日本広域亜種へ共有し、原典の地域記述が分割前であることを保持する。,
kamikiri-g2-001,species-22117,ツシマアメイロカミキリ,ツシマアメイロカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,57,447,5〜8月,,国内（対馬）の寄主植物は未知。対馬では成虫がカエデ類などの花上から採集される。極東ロシアではトネリコ属が寄主として記録されるが、国内寄主には採用しない。,"Obrium obscuripenne obscuripenne Pic, 1904 (including O. tsushimanum Hayashi, 1974)",,,,include,2026-07-11,原典はO. tsushimanumをO. obscuripenne obscuripenneの異名として同一ブロックに置くが、現行CSVではspecies-22116とspecies-22117に再分割されている。対馬に明示限定された訪花・国内寄主未知はspecies-22117に対応しうるが、5〜8月が再分割後の種にそのまま適用できるか要確認。species-22116へ同一ブロックを重複登録しないこと。 対馬に限定された訪花記録と国内寄主未知を現行O. tsushimanumへ対応し、分割前の5〜8月であることを注記して採用する。,
kamikiri-g2-002,species-22166,ムモンチャイロホソバネカミキリ 基亜種,ムモンチャイロホソバネカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,66,465,6〜8月,タブノキ|クスノキ科;ホソバタブ|クスノキ科,成虫は伐採地を飛翔中によく採集され、ときには灯火にも飛来する。野外ではまれな種とされる。ほかの樹種から羽化した例もある。,"Thranius rufescens (Bates, 1884)",,,,include_shared_group,2026-07-11,原典は九州から先島諸島までを単一種として扱い、地域個体群の分類を未検討としている。現行CSVは基亜種・沖縄本島亜種・八重山亜種の3 IDへ分割済みで、出現期・寄主・生態は種全体の共通欄にしかない。基亜種だけへ限定せず、現行3亜種へ共有するか地域別根拠を追加してから反映すること。 原典の種共通値として、原典が包含した現行亜種へ共有する。,
kamikiri-g2-003,species-21888,チャイロチビヒラタカミキリ 基亜種,チャイロチビヒラタカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,74,480,6〜7月,ノブドウ|ブドウ科;ヤマブドウ|ブドウ科,成虫はノブドウの枯枝から採集され、産地は局所的とされる。,"Phymatodes (Phymatodellus) infasciatus (Pic, 1935)",,,,include_shared_group,2026-07-11,原典は北海道型P. vandykeiを異名に含め、北海道から九州までを単一種ブロックで扱う。一方、現行CSVは基亜種species-21888と北海道亜種species-21890に分割済み。6〜7月・寄主・生態は種共通欄で、基亜種固有と断定できないため、両亜種への共有または地域資料による再分離が必要。 原典の種共通値として、原典が包含した現行亜種へ共有する。,
kamikiri-g2-004,species-21945,アカネキスジトラカミキリ 基亜種,アカネキスジトラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,79,491,5月,エゾエノキ|アサ科,成虫はエゾエノキの伐採木に集まる。産地は局所的で、野外での発見例は少ない。,"Cyrtoclytus monticallisus Komiya, 1980",,,,include,2026-07-11,原典は亜種分割前の種階級だが、分布を本州の近畿・中国地方に限定しており、2023年記載の現行北海道亜種species-21947を含まないため基亜種へ安全に対応可能。原典のニレ科は現行CSVに合わせてアサ科へ正規化し、原典Cyrtoclytusと現行Brachyclytusの分類差は上書きしない。,
kamikiri-g2-005,species-22973,ムラヤマムネコブサビカミキリ,ムラヤマムネコブサビカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,117,566-567,7月,センダン|センダン科,日本では中硫黄島のセンダン、キンネム、トウゴマなど多様な樹種の枯枝に普通に見られると報告される。海外では各種樹木の枯死部を広範囲に食害し、優占種になるとされる。,"Prosoplus (Prosoplus) bankii (Fabricius, 1775)",,,,include,2026-07-11,見出し・異名は冊子566頁、本文・出現期・寄主欄は567頁へ続く同一種を目視確認。直前の別種にある5〜8月・各種広葉樹およびマツ科と、タニサビカミキリの6〜9月・ヤチダモは混入させず、対象種の7月・センダンだけを採用。原典Prosoplus、現行Rhytiphoraの分類差は上書きしない。,
kamikiri-g2-006,species-22798,コブヤハズカミキリ 基亜種,コブヤハズカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,121,574,5〜10月,各種広葉樹|,ブナ林を中心に生息するが、東北地方北部の日本海側では標高約100 mのスギ林にも現れる。新成虫は晩夏から初秋に出現して越冬し、翌春に交尾・産卵すると考えられる。秋にはノブドウ、ヤマハンノキ、ウドなどの枯葉中に潜んで後食し、初夏には林道などを移動する個体が観察される。,"Mesechthistatus binodosus (Waterhouse) / M. binodosus binodosus (Waterhouse, 1881)",,,,include,2026-07-11,出現期・寄主・生態は2亜種に共通する種ブロック、基亜種固有欄は形態・分布のみ。merge提案: species-22798には共通ブロックを1回だけ統合し、基亜種見出しを別データとして重複生成しない。共通値は佐渡島亜種species-22799にも共有可能だが、別亜種欄の形態情報は混ぜない。原典Mesechthistatus、現行Parechthistatus (Mesechthistatus)の分類差は上書きしない。,
kamikiri-g2-007,species-22521,サキシマトゲムネカミキリ 基亜種,サキシマトゲムネカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,157,646,6〜8月,スダジイ|ブナ科;ガジュマル|クワ科;ホソバタブ|クスノキ科;タブノキ|クスノキ科;アカメガシワ|トウダイグサ科,,"Sciades (Estoliops) sakishimanus sakishimanus (Gressitt, 1951)",,,,include,2026-07-11,種共通欄は形態説明だけで、出現期・寄主は冊子646頁の基亜種固有欄から採用。merge提案: 種共通見出しからデータ行を作らず、基亜種固有欄をspecies-22521へ1回だけ統合する。直前のヤエヤマクロオビトゲムネカミキリ、および後続の奄美沖縄亜種species-22522の6〜7月・リュウキュウツシ等の寄主は混入させていない。原典Estoliopsと現行Estoliopusの綴り差は上書きしない。,
