record_id,insect_id,japanese_name,note_type,reference_before,content_sha256,pdf_page,printed_page,review_decision,action_audit_id,source_scope,application_targets,excluded_targets,scope_decision_reason
note-999459,species-1633,コーヒーゴマフボクトウ,出現時期,日本産蛾類標準図鑑3,a4e3281d9aec1fedeaf274b4f41adb15d2ece7538599f8d571ed474f63354c65,138,343,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1633,,修正対象ではないため、既存の適用範囲を変更しない。
note-999460,species-1399,モンギンホソキバガ,出現時期,日本産蛾類標準図鑑3,408844c9a5d4aba86e9559fc3a2c1cec9a4afb21cf89c713ad4ada3206708800,116,298,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1399,,修正対象ではないため、既存の適用範囲を変更しない。
note-999461,species-1396,フタイロギンチビキバガ,出現時期,日本産蛾類標準図鑑3,58fbc4a9bff83d7f97ad6937e5929ca94596650c50018764adf185d24c182c8b,116,298,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1396,,修正対象ではないため、既存の適用範囲を変更しない。
note-999462,species-1398,ツマモンギンチビキバガ,出現時期,日本産蛾類標準図鑑3,885be134ffbc270f751ae04eff354200892d6663643f705439f78eae52e16ec6,116,298,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1398,,修正対象ではないため、既存の適用範囲を変更しない。
note-999463,species-1401,キイロチビキバガ,出現時期,日本産蛾類標準図鑑3,5061130e5487266875e5c891df1103b9e41615a01a523ef04b7a6108460b635d,116,299,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1401,,修正対象ではないため、既存の適用範囲を変更しない。
note-999464,species-1403,タテジマキバガ,出現時期,日本産蛾類標準図鑑3,ef71a730fb56f691fb526be5d1c24d75eaac93be038d876be6a717a8d66c28ea,116,299,update_note,SMG3-NOTE-0043,geographically_bounded_species_account,species-1403,,地域・島・国外に限定された記述なので該当行だけを修復する。対応する現行亜種行はない。
note-999465,species-1404,イモキバガ,出現時期,日本産蛾類標準図鑑3,2cb447d3570d2fc251dddc14ab28acb189866039dd54954d613f14838818305b,116,299,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1404,,修正対象ではないため、既存の適用範囲を変更しない。
note-999466,species-1405,ヘリグロタテジマキバガ,出現時期,日本産蛾類標準図鑑3,bbe90d6b3869147bec26611e16384dad4b0351d2e931c20f7dc5f9d8ff02d372,117,300,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1405,,修正対象ではないため、既存の適用範囲を変更しない。
note-999467,species-1406,ウスキミツテンキバガ,出現時期,日本産蛾類標準図鑑3,de3b8dd9dad7c5559cdfb6edf6e097052b6496400dfcfddd38649ef0192fbb77,,,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1406,,修正対象ではないため、既存の適用範囲を変更しない。
note-999468,species-1411,フジフサキバガ,出現時期,日本産蛾類標準図鑑3,0bc96769ad5f938eab356a63740ce195e3cf5dc2f35ce9dab0b03d5227fc5137,117,301,update_note,SMG3-NOTE-0044,species_level_account_without_subspecies_designation,species-1411,,出典に亜種名の明記がない種レベル記述。対応する現行亜種行がないため、該当行だけを修復する。
note-999469,species-1412,ウスアミメフサキバガ,出現時期,日本産蛾類標準図鑑3,c26a1e5ab1cc9602f18eed86f5a1634b4eed0f28389a8db42f5649aceb6e56e3,117,301,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1412,,修正対象ではないため、既存の適用範囲を変更しない。
note-999470,species-1417,ウスボシフサキバガ,出現時期,日本産蛾類標準図鑑3,eb22ac61d887f97895ad9a3d8b034458ea959641161a89b5e382f9f2d7a5f6db,118,302,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1417,,修正対象ではないため、既存の適用範囲を変更しない。
note-999471,species-1419,コフサキバガ,出現時期,日本産蛾類標準図鑑3,818b8bdd2020e29dd7e39a4f542188f71c18f81d054b7e60342daadf5cb360d0,118,302,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1419,,修正対象ではないため、既存の適用範囲を変更しない。
note-999472,species-1420,ヒメフサキバガ,出現時期,日本産蛾類標準図鑑3,06c3bf59769c3450e6e1267730f4af65a212d9c85b6f5f33cc92a9acf03707a3,118,302,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1420,,修正対象ではないため、既存の適用範囲を変更しない。
note-999473,species-1421,コカバフサキバガ,出現時期,日本産蛾類標準図鑑3,4fae461c9dfe0b5a99233dae9d6fbab013226572438631b2e5594555c4333a87,118,302,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1421,,修正対象ではないため、既存の適用範囲を変更しない。
note-999474,species-1428,オオフサキバガ,出現時期,日本産蛾類標準図鑑3,0c22b11cb56225658daedd5a6ba1c3a2bd36a7b0e36df587f981cd7b67edb43a,119,304,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1428,,修正対象ではないため、既存の適用範囲を変更しない。
note-999475,species-1432,クロフサキバガ,出現時期,日本産蛾類標準図鑑3,f062cee16ecaf65ac8271a26579ac3bae7304d112b62dcbd27043df9a1dd3658,119,304,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1432,,修正対象ではないため、既存の適用範囲を変更しない。
note-999476,species-1430,カバイロキバガ,出現時期,日本産蛾類標準図鑑3,69ac49187e078e3fb566853507cf2bc3a3ef061f13958760ab6b6d9cd40a49c6,119,304,update_note,SMG3-NOTE-0045,species_level_account_without_subspecies_designation,species-1430,,出典に亜種名の明記がない種レベル記述。対応する現行亜種行がないため、該当行だけを修復する。
note-999477,species-1431,ミニフサキバガ,出現時期,日本産蛾類標準図鑑3,afeaba807360d5b4fbc09044db716317eed93e1a944deecc389d1c10161e2b08,119,304,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1431,,修正対象ではないため、既存の適用範囲を変更しない。
note-999478,species-1435,アカマダラフサキバガ,出現時期,日本産蛾類標準図鑑3,e74e293bf72f5f1b1356d866f1c89615169a954e2004fbe6bb07d0b21b69d8ce,119,305,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1435,,修正対象ではないため、既存の適用範囲を変更しない。
note-999479,species-1438,オドリキバガ,出現時期,日本産蛾類標準図鑑3,ef612f99eecf7329790c6d128faf8c37203767a45fc505dc26c3486d99bd6f2e,119,305,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1438,,修正対象ではないため、既存の適用範囲を変更しない。
note-999480,species-1423,セグロフサキバガ,出現時期,日本産蛾類標準図鑑3,a2fbe94490285efda116c63936ba5e97a0eaaed9b45fb1c5079bcf91091f6066,118,303,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1423,,修正対象ではないため、既存の適用範囲を変更しない。
note-999481,species-1424,ウスイロフサキバガ,出現時期,日本産蛾類標準図鑑3,0245320e2acd67c20aba25df4d7a309ef49a6627c8a8edf70b2893719161bc29,118,303,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1424,,修正対象ではないため、既存の適用範囲を変更しない。
note-999482,species-1415,ムモンフサキバガ,出現時期,日本産蛾類標準図鑑3,c5e78516520ece12a75b9cf04eedfc574e071bc1a0ac58d634fa2d3e311d04a7,117,301,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1415,,修正対象ではないため、既存の適用範囲を変更しない。
note-999483,species-1433,コクロフサキバガ,出現時期,日本産蛾類標準図鑑3,9cfd6797ee8f3c7d427c38a8d29f63ffae7d294146a827ce144dd377e3d6c4dd,119,304,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1433,,修正対象ではないため、既存の適用範囲を変更しない。
note-999484,species-1434,ウスグロキバガ,出現時期,日本産蛾類標準図鑑3,4b8c251be4f8bc9ee150a6b068965f512976690dfc9427d6d3d32414897d15bc,119,304,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1434,,修正対象ではないため、既存の適用範囲を変更しない。
note-999485,species-1441,クロヘリキバガ,出現時期,日本産蛾類標準図鑑3,acf70443f128db53f5e633d42b70f14a0fa73f520caf2a04fdad7abe08caf3bb,120,306,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1441,,修正対象ではないため、既存の適用範囲を変更しない。
note-999486,species-1442,ヘリクロモンキイロキバガ,出現時期,日本産蛾類標準図鑑3,f25325d42cd7c7324602d56f3dec09c39cbcfc6c290a9f948aae1c794c44b083,120,306,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1442,,修正対象ではないため、既存の適用範囲を変更しない。
note-999487,species-1443,ホシウンモンキバガ,出現時期,日本産蛾類標準図鑑3,7bbb0446f9de65658b410fbed41520d07f236e67e60d437aa398e4a68a758231,120,306,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1443,,修正対象ではないため、既存の適用範囲を変更しない。
note-999488,species-1444,ヒメマエモンハイキバガ,出現時期,日本産蛾類標準図鑑3,1b3dada82ee1146eeca874a1cc3d7c308bf8b273b487dcfc3c6066e1abb459e6,120,306,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1444,,修正対象ではないため、既存の適用範囲を変更しない。
note-999489,species-1445,コマエモンハイキバガ,出現時期,日本産蛾類標準図鑑3,35e137b80249782f37a8ad4259f5f0863d8188fe2ac964e54834a287fedf40bf,120,306,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1445,,修正対象ではないため、既存の適用範囲を変更しない。
note-999490,species-1448,ヒメフタクロモンキバガ,出現時期,日本産蛾類標準図鑑3,d58cda18bf5ea99a409f89063bb6b23e003c978f55f53005b7de5a2a7667d558,120,307,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1448,,修正対象ではないため、既存の適用範囲を変更しない。
note-999491,species-1449,フタクロモンキバガ,出現時期,日本産蛾類標準図鑑3,95058a3ecd30d733191797554926e665052278b07b76c8423091e1ab39af7f11,120,307,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1449,,修正対象ではないため、既存の適用範囲を変更しない。
note-999492,species-1450,マエモンハイキバガ,出現時期,日本産蛾類標準図鑑3,9927bc0263d50f051e81893ba0161a52aaa6a2fb3dd4690718006f002c81093b,120,307,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1450,,修正対象ではないため、既存の適用範囲を変更しない。
note-999493,species-1451,フタモンキバガ,出現時期,日本産蛾類標準図鑑3,ebe06d60631b43f521dd3f51676cc2e9cab3dd469d094f4059752f3f19ab1347,120,307,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1451,,修正対象ではないため、既存の適用範囲を変更しない。
note-999494,species-1452,モンハイジロキバガ,出現時期,日本産蛾類標準図鑑3,5f1c88d4f4f39cd3f88e807d59af368a3ca1cb6aadd5b5e2d3789ab8d346c62b,120,307,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1452,,修正対象ではないため、既存の適用範囲を変更しない。
note-999495,species-1454,ミヤマオオクロキバガ,出現時期,日本産蛾類標準図鑑3,3aa8ca804648dc112ba8d9ee51edfc34e028dbf2a12d4e46f90a8b98d92ac805,121,309,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1454,,修正対象ではないため、既存の適用範囲を変更しない。
note-999496,species-1455,カラコギカエデキバガ,出現時期,日本産蛾類標準図鑑3,1b7db0d18f0052a604dbee0348dd890ced90a4e11df3b7036aa0f75f995a0d93,121,309,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1455,,修正対象ではないため、既存の適用範囲を変更しない。
note-999497,species-1457,カワリノコメキバガ,出現時期,日本産蛾類標準図鑑3,818b8bdd2020e29dd7e39a4f542188f71c18f81d054b7e60342daadf5cb360d0,121,309,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1457,,修正対象ではないため、既存の適用範囲を変更しない。
note-999498,species-1458,ハイイロマダラノコメキバガ,出現時期,日本産蛾類標準図鑑3,66c6c245d67f613513ce613ca03744e90b4276942a6ceb56ce2e2441fe4dc5af,121,309,update_note,SMG3-NOTE-0046,species_level_account_without_subspecies_designation,species-1458,,出典に亜種名の明記がない種レベル記述。対応する現行亜種行がないため、該当行だけを修復する。
note-999499,species-1460,ニセクロモンノコメキバガ,出現時期,日本産蛾類標準図鑑3,1ce5e5b3fce894ec53aedc9ab27f913fe65886b20bb5d8c8a312cf1333928580,122,310,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1460,,修正対象ではないため、既存の適用範囲を変更しない。
note-999500,species-1462,オメルコクロノコメキバガ,出現時期,日本産蛾類標準図鑑3,ba63bb583f413db18b80fabdf4d10453bf7ca95a5f354ed7ac387a8e7d3ccc89,122,310,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-1462,,修正対象ではないため、既存の適用範囲を変更しない。
