audit_id,audit_batch,volume,plant_name,similar_taxa,approved_content,source,source_pdf_file,source_pdf_sha256,pdf_page,printed_page,decision,exclusion_reason,reviewed_on,cleanup_field,cleanup_current_value,cleanup_intermediate_value,cleanup_replacement,review_note
wildplants-v1-identification-0177,volume1_comparison_candidates,1,ホソバカンスゲ,カンスゲ,ホソバカンスゲはカンスゲと異なり、前年の無花茎の束の中央に有花茎をつける。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,122,243,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0178,volume1_comparison_candidates,1,スルガスゲ,オクノカンスゲ,スルガスゲはオクノカンスゲに似るが、匐枝がない。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,122,243,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0179,volume1_comparison_candidates,1,ナゴスゲ,ナガボスゲ,ナゴスゲはナガボスゲに似るが、前年の無花茎の中央に有花茎をつけ、雄小穂が非常に細い。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,122,243,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0180,volume1_comparison_candidates,1,ケスゲ,ホンモンジスゲ／シロイトスゲ,ケスゲはホンモンジスゲやシロイトスゲとその変種に似るが、茎、葉、花序などの全体に開出する軟毛が生える。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,122,243,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0181,volume1_comparison_candidates,1,ニシノホンモンジスゲ,ホンモンジスゲ,ホンモンジスゲに似ているが、匐枝がなくて大きな株をつくる。茎は高さ30～50 cm、葉は幅2～3 mm。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,122,243,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0182,volume1_comparison_candidates,1,コイトスゲ,サハリンイトスゲ,,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,123,244,exclude,類似・相違への言及はあるが、比較対象と客観的な識別形質が同時に明示されない,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0183,volume1_comparison_candidates,1,ツルナシオオイトスゲ,チャイトスゲ,,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,123,244,exclude,類似・相違への言及はあるが、比較対象と客観的な識別形質が同時に明示されない,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0184,volume1_comparison_candidates,1,ヒメモエギスゲ,モエギスゲ,,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,123,244,exclude,類似・相違への言及はあるが、比較対象と客観的な識別形質が同時に明示されない,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0185,volume1_comparison_candidates,1,イソアオスゲ,アオスゲ,アオスゲに似るが、匐枝を伸ばす。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,123,245,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0186,volume1_comparison_candidates,1,オオアオスゲ,アオスゲ,,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,123,245,exclude,比較表現はあるが、客観的な形態差を確認できない,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0187,volume1_comparison_candidates,1,チャシバスゲ,シバスゲ,チャシバスゲはシバスゲに似るが、小穂は栗褐色または赤褐色で、5～7月に成熟する。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,123,245,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0188,volume1_comparison_candidates,1,アイズスゲ,,,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,123,245,exclude,類似・相違への言及はあるが、比較対象と客観的な識別形質が同時に明示されない,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0189,volume1_comparison_candidates,1,ササノハスゲ,タガネソウ,タガネソウによく似るが、小穂は球形で、長さ4～6 mm。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,124,246,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0190,volume1_comparison_candidates,1,ケタガネソウ,タガネソウ,タガネソウによく似るが、全体に少し小さく、茎や葉に密に長毛が生える。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,124,246,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0191,volume1_comparison_candidates,1,サツマスゲ,テンジクスゲ,テンジクスゲはサツマスゲによく似ているが、小穂は茎の先端付近に集まる。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,124,246,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0192,volume1_comparison_candidates,1,タイホクスゲ,リュウキュウヒエスゲ,タイホクスゲはリュウキュウヒエスゲに似るが、果胞にまばらな短毛があり、果実の稜の中央に凹入がなく、頂部に嘴もない。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,124,247,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0193,volume1_comparison_candidates,1,ビッチュウヒカゲスゲ,ヒカゲスゲ,ビッチュウヒカゲスゲはヒカゲスゲに似るが、根茎は長く斜上してまばらに叢生し、葉は幅2.5～3 mmとやや広い。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,124,247,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0194,volume1_comparison_candidates,1,ホソバヒカゲスゲ,ヒカゲスゲ,ホソバヒカゲスゲはヒカゲスゲに似るが、葉は幅0.5～1.5 mmと細く、有花茎は高さ3～6 cmである。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,124,247,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0195,volume1_comparison_candidates,1,イワカンスゲ,コイワカンスゲ,コイワカンスゲによく似るが、大型で、有花茎は高さ30～50 cm。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,125,248,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0196,volume1_comparison_candidates,1,タイワンカンスゲ,コバケイスゲ,タイワンカンスゲはコバケイスゲに似るが、果胞は長楕円形で長さ5～7 mm、基部に長い柄があり、先は長い嘴になる。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,125,248,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0197,volume1_comparison_candidates,1,コイワカンスゲ,ショウジョウスゲ,ショウジョウスゲに似て茎は細いが、高さ15～30 cm。果胞には短毛があり、長さ4～5 mm。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,125,248,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0198,volume1_comparison_candidates,1,リュウキュウタチスゲ,タチスゲ,,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,125,248,exclude,類似・相違への言及はあるが、比較対象と客観的な識別形質が同時に明示されない,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0199,volume1_comparison_candidates,1,タカネシバスゲ,オノエスゲ,オノエスゲによく似るが、全体に小さく、高さ10～20 cm。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,125,248,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0200,volume1_comparison_candidates,1,オクタマツリスゲ,タマツリスゲ／ヒロハノオオタマツリスゲ,オクタマツリスゲは、基部の鞘が赤紫色で雄小穂の柄が短い点はタマツリスゲに似るが、葉が深緑色で幅広く花期に前年葉が残る点はヒロハノオオタマツリスゲに似る。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,125,249,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0201,volume1_comparison_candidates,1,オオタマツリスゲ,タマツリスゲ,タマツリスゲに似てやや大型で、葉は幅3～6 mm。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,125,249,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0202,volume1_comparison_candidates,1,ヒロハノオオタマツリスゲ,オオタマツリスゲ,,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,125,249,exclude,類似・相違への言及はあるが、比較対象と客観的な識別形質が同時に明示されない,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0203,volume1_comparison_candidates,1,グレーンスゲ,コジュズスゲ,グレーンスゲはコジュズスゲに似るが、全体に大きく緑色で、短い匐枝ができる。,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,126,250,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v1-identification-0204,volume1_comparison_candidates,1,ナガボノコジュズスゲ,コジュズスゲ,,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,126,250,exclude,比較表現はあるが、客観的な形態差を確認できない,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
