audit_id,source,source_pdf_file,source_pdf_sha256,plant_name,field,before,intermediate_after,after,pdf_page,printed_page,corrected_plant_name,corrected_scientific_name,page_reference_action,decision,verification_method,similar_taxa,distinguishing_features,reviewed_on,review_note
wildplants-profile-integrity-v1-0282,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,トキワマンサク,distribution,本州（静岡県、三重県）・九州（熊本県）の常緑掛林内にまれに生え、台湾・中国中開部・インド北部・東部に分布,,本州（静岡県・三重県）・九州（熊本県）の常緑樹林内にまれに生え、台湾・中国中南部・インド北部・東部に分布する,202,403,,,,replace,original_pdf_visual_review,,,2026-07-12,原PDF右頁で対象種と欄境界を確認し、常緑樹林・中国中南部のOCR誤字と句読点を修正。
wildplants-profile-integrity-v1-0283,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,トキワマンサク,habitat,本州（静岡県、三重県）・九州（熊本県）の常緑掛林内にまれに生え,,本州（静岡県・三重県）・九州（熊本県）の常緑樹林内にまれに生える,202,403,,,,replace,original_pdf_visual_review,,,2026-07-12,原PDF右頁で対象種と欄境界を確認し、「掛林」を「樹林」に修正して完文化。
wildplants-profile-integrity-v1-0284,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,チダケサシ,habitat,チダケサシ Astilbe mierophylla Knoll （PL411） 明るい林床、林縁および山麓の湿った草原に生える,,明るい林床、林縁および山麓の湿った草原に生える。,205,409,,,,replace,original_pdf_visual_review,,,2026-07-12,原PDF画像の冊子p.409（右頁）で当該種と本文境界を目視確認。見出し・学名・図版番号を除去。
wildplants-profile-integrity-v1-0285,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,チシマネコノメソウ,habitat,チシマネコノメソウ Chrysosplenium kamtschaticum Fisch. ex Ser. var. kamtschatieum （PL 404）温帯林におおわれた沢沿いの陰湿地に生える,,温帯林におおわれた沢沿いの陰湿地に生える。,206,411,,,,replace,original_pdf_visual_review,,,2026-07-12,原PDF画像の冊子p.411（右頁）で当該種と本文境界を目視確認。見出し・学名・図版番号を除去。
wildplants-profile-integrity-v1-0286,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ムカゴネコノメソウ,habitat,谷沿いの相林下に生える,,谷沿いの樹林下に生える,206,411,,,,replace,original_pdf_visual_review,,,2026-07-12,原PDF右頁で対象種と欄境界を確認し、「相林」を「樹林」に修正。
wildplants-profile-integrity-v1-0287,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,タチネコノメソウ,habitat,林中、林緑の沢治いの水湿地に生える,林中、林縁の沢治いの水湿地に生える,林中・林縁の沢沿いの水湿地に生える,207,412,,,,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。原本PDFの対象種本文を目視照合。対象欄だけを客観的に要約し、隣接種混入・生活形・草丈・欄外情報・OCR誤読を除去。
wildplants-profile-integrity-v1-0288,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,クロクモソウ,habitat,クロクモソウ Micranthes fusca （Maxim.） S. Akiyama et H. Ohba var. kikubuki （Ohwi） S. Akiyama et H. 深山の渓流沿いの岩上に生える,,深山の渓流沿いの岩上に生える。,207,413,,,,replace,original_pdf_visual_review,,,2026-07-12,原PDF画像の冊子p.413（右頁）で当該種と本文境界を目視確認。見出し・学名・図版番号を除去。
wildplants-profile-integrity-v1-0289,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ムカゴユキノシタ,habitat,ムカゴユキノシタ Sasifraga cernua L. （PL 413） 高山の岩礫地に生える,,高山の岩礫地に生える。,209,417,,,,replace,original_pdf_visual_review,,,2026-07-12,原PDF画像の冊子p.417（右頁）で当該種と本文境界を目視確認。見出し・学名・図版番号を除去。
wildplants-profile-integrity-v1-0290,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,エチゼンダイモンジソウ,habitat,エチゼンダイモンジソウ Saxifraga acerifolia Wakab. et Satomi （PL417） 陰湿な岩上の斜面に生える,,陰湿な岩上の斜面に生える。,210,418,,,,replace,original_pdf_visual_review,,,2026-07-12,原PDF画像の冊子p.418（左頁）で当該種と本文境界を目視確認。見出し・学名・図版番号を除去。
wildplants-profile-integrity-v1-0291,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ミツバベンケイソウ,habitat,岩の露出した林中、林緑、渓流沿いの岩上、川原などに生える,岩の露出した林中、林縁、渓流沿いの岩上、川原などに生える,岩の露出した林中・林縁・渓流沿いの岩上・川原などに生える,211,421,,,,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。原本PDFの対象種本文を目視照合。対象欄だけを客観的に要約し、隣接種混入・生活形・草丈・欄外情報・OCR誤読を除去。
wildplants-profile-integrity-v1-0292,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,アオノイワレンゲ,distribution,ゲンカイイワレングvar. malacophylla （PL.426）は、朝鮮半島・中国（東北）・ロシア（沿海州、サハリン） など、日本海治岸地域に広く分布し、日本では九州北部と対馬に自生,,南千島・北海道・本州（東北地方）に自生する。,213,424,,,,replace,original_pdf_visual_review,,,2026-07-12,原PDF画像の冊子p.424（左頁）で当該種と本文境界を目視確認。ゲンカイイワレンゲの分布混入を除き、本種の本文へ置換。
wildplants-profile-integrity-v1-0293,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,アオノイワレンゲ,habitat,アオノイワレンゲ Orostachys malacophylla （Pall.） Fisch. var. aggregeata （Makino） H. Ohba （PL426）海岸まれに内陸部の岩上に生える多年草,,海岸、まれに内陸部の岩上に生える多年草。,213,424,,,,replace,original_pdf_visual_review,,,2026-07-12,原PDF画像の冊子p.424（左頁）で当該種と本文境界を目視確認。見出し・学名・図版番号を除去。
wildplants-profile-integrity-v1-0294,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,キリンソウ,habitat,山地草原、林緑、 424 ベンケイソウ科崖、海岸などに生える多年草,山地草原、林縁、 424 ベンケイソウ科崖、海岸などに生える多年草,山地草原・林縁・崖・海岸などに生える,213,424,,,,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。原本PDFの対象種本文を目視照合。対象欄だけを客観的に要約し、隣接種混入・生活形・草丈・欄外情報・OCR誤読を除去。
wildplants-profile-integrity-v1-0295,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ナガサキマンネングサ,habitat,ナガサキマンネングサ Sedum nagasakianum（H. Hara） H. Ohba 海岸付近の岩上に生える多年草,,海岸付近の岩上に生える多年草。,214,427,,,,replace,original_pdf_visual_review,,,2026-07-12,原PDF画像の冊子p.427（右頁）で当該種と本文境界を目視確認。見出し・学名を除去。
wildplants-profile-integrity-v1-0296,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,オノマンネングサ,habitat,低山地の岩上、林緑などに生える多年草,低山地の岩上、林縁などに生える多年草,低山地の岩上や林縁などに生える,215,428,,,,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。原本PDFの対象種本文を目視照合。対象欄だけを客観的に要約し、隣接種混入・生活形・草丈・欄外情報・OCR誤読を除去。
wildplants-profile-integrity-v1-0297,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ツルマンネングサ,distribution,朝鮮半島・中国に分布し、古くから日本に帰化していたと推定される,,朝鮮半島・中国に分布する。,215,428,,,,replace,original_pdf_visual_review,,,2026-07-12,原PDF画像の冊子p.428（左頁）で当該種と本文境界を目視確認。日本への帰化時期の推定と原産地不明の記述を除去。
wildplants-profile-integrity-v1-0298,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ツルマンネングサ,habitat,山地林緑、川原などに生える多年草,山地林縁、川原などに生える多年草,山地の林縁や川原などに生える,215,428,,,,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。原本PDFの対象種本文を目視照合。対象欄だけを客観的に要約し、隣接種混入・生活形・草丈・欄外情報・OCR誤読を除去。
wildplants-profile-integrity-v1-0299,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ノブドウ,habitat,は葉が無毛のもので、本州南部～琉球の治海地に生え,は葉が無毛のもので、本州南部～琉球の沿海地に生え,山野にふつうに生える,217,432,,,,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。原本PDFの対象種本文を目視照合。対象欄だけを客観的に要約し、隣接種混入・生活形・草丈・欄外情報・OCR誤読を除去。
wildplants-profile-integrity-v1-0300,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,アマミナツヅタ,habitat,アメリカヅタP.quinguefolia （L.） Planch. は北アメリカ原産のつる性落薬低木で、北海道など北日本を中心に栽培され、ときに野生化,アメリカヅタP.quinguefolia （L.） Planch. は北アメリカ原産のつる性落葉低木で、北海道など北日本を中心に栽培され、ときに野生化,,218,434,,,merge,delete,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。対象種の本文境界と欄全体を再読し、確実な客観情報だけを採用。疑問符付きの不確かな情報と別種本文は除外。
wildplants-profile-integrity-v1-0301,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,オモロカズラ,distribution,昼久島・吐感喇列島・奄美諸島・沖縄島・八重山列島に分布,屋久島・吐噶喇列島・奄美諸島・沖縄島・八重山列島に分布,屋久島・吐噶喇列島・奄美諸島・沖縄島・八重山列島に分布する,218,434,,,,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。原本PDFの対象種本文を目視照合。対象欄だけを客観的に要約し、隣接種混入・生活形・草丈・欄外情報・OCR誤読を除去。
wildplants-profile-integrity-v1-0302,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,トウアズキ,distribution,アジアとアフリカの熱帯・亜熱帯に分布し、琉球のものは帰化ともいわれる,,琉球（石垣島・西表島）に産し、アジア・アフリカの熱帯・亜熱帯に分布する。,225,448,,,,replace,original_pdf_visual_review,,,2026-07-12,原PDF画像の冊子p.448（左頁）で当該種と本文境界を目視確認。琉球個体群の帰化説を除き、確認された分布だけを採用。
wildplants-profile-integrity-v1-0303,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,トウアズキ,habitat,アメリカ大陸の熱帯～亜熱帯起源と推定されており、世界に約180種ほど知られ、日本には1種のみ自生する,,,225,448,,,,delete,original_pdf_visual_review,,,2026-07-12,原PDF画像の冊子p.448（左頁）で当該種と本文境界を目視確認。現値は次のウサギムギ属の起源・種数記述で、トウアズキの生育地ではないため削除。
