audit_id,source,source_pdf_file,source_pdf_sha256,plant_name,corrected_plant_name,scientific_name,corrected_scientific_name,family,corrected_family,family_latin,corrected_family_latin,genus_jp,corrected_genus_jp,genus_scientific,corrected_genus_scientific,pdf_page,printed_page,reviewed_on,review_note
wildplants-name-integrity-0170,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,コマツナギ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,232,463,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0171,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,マルバヌスビトハギ,,Hylodesmum podoearpum,Hylodesmum podocarpum,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,232,462,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0172,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,イタチササゲ,,Lathyrus davidi,Lathyrus davidii,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,233,464,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0173,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,エゾノレンリソウ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,233,465,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0174,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ハマエンドウ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,233,464,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0175,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,マルバヤハズソウ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,コマツナギ属,ヤハズソウ属,Indigofera,Kummerowia,233,464,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0176,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ヤハズソウ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,コマツナギ属,ヤハズソウ属,Indigofera,Kummerowia,233,464,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0177,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,レンリソウ,,Lathyrus quinguenervius,Lathyrus quinquenervius,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,233,465,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0178,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,キハギ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,234,466,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0179,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ツクシハギ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,234,467,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0180,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,マルバハギ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,234,467,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0181,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ミヤギノハギ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,234,467,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0182,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ヤマハギ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,234,467,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0183,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,マキエハギ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,235,468,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0184,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ミヤコグサ,,Lotus cornienlatus,Lotus corniculatus subsp. japonicus,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,235,469,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0185,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,メドハギ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,235,468,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0186,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ウマゴヤシ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,236,470,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0187,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,コウマゴヤシ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,236,470,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0188,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,シナガワハギ,,Melilotus offcinalis,Melilotus officinalis subsp. suaveolens,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,ウマゴヤシ属,シナガワハギ属,Medieago,Melilotus,236,470,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0189,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,トビカズラ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,236,471,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0190,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ムラサキウマゴヤシ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,236,470,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0191,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ハマセンナ,,Ormoearpum cochinchinense,Ormocarpum cochinchinense,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,237,472,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0192,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ミソナオシ,,Ohwia eaudata,Ohwia caudata,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,237,472,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0193,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,レブンソウ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,237,473,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0194,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,クズ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,238,475,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0195,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,クロヨナ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,238,474,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0196,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,タイワンクズ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,238,475,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0197,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,クララ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,239,477,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0198,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,タンキリマメ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,239,476,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0199,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ハリエンジュ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,239,476,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0200,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,エンジュ,,Styphonolobium japonieum,Styphnolobium japonicum,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,クララ属,エンジュ属,Sophona,Styphnolobium,240,478,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0201,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,シャジクソウ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,240,479,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0202,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,シロツメクサ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,240,479,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0203,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,イブキノエンドウ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,241,481,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0204,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,エビラフジ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,242,483,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0205,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,オオバクサフジ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,242,482,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0206,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,クサフジ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,242,482,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0207,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,スズメノエンドウ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,242,482,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0208,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ツルフジバカマ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,242,482,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0209,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ナンテンハギ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,242,482,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0210,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ビロードクサフジ,,Vieia villosa,Vicia villosa subsp. villosa,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,センダイハギ属,ソラマメ属,Thermopsis,Vicia,242,482,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0211,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ヨツバハギ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,242,482,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0212,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ヤブツルアズキ,,Vigua angalaris,Vigna angularis var. nipponensis,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,センダイハギ属,ササゲ属,Thermopsis,Vigna,243,485,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0213,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ナツフジ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,244,486,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
wildplants-name-integrity-0214,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ヤマフジ,,,,ハマビシ科,マメ科,ZYGOPHYLLACEAE,FABACEAE,,,,,244,486,2026-07-12,名称候補を原PDF画像の種・属・科見出しで確認し、OCR誤読だけを原本表記へ訂正。
