audit_id,source,source_pdf_file,source_pdf_sha256,plant_name,audit_category,current_value,reference_value,decision,verified_value,pdf_page,printed_page,reviewed_on,verification_method,review_note
wildplants-taxonomy-followup-0149,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ハイマキエハギ,ylist_family_conflict,ハマビシ科,マメ科,correct_ocr,マメ科,229,457,2026-07-12,original_pdf_visual_review,原PDF p229（冊子p457）のシバハギ属内の種見出しは「ハイマキエハギ Desmodium triflorum」。科・属を直し、trillorum を triflorum に訂正する。
wildplants-taxonomy-followup-0150,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ハイマキエハギ,ylist_family_latin_conflict,ZYGOPHYLLACEAE,Fabaceae,correct_ocr,FABACEAE,229,457,2026-07-12,original_pdf_visual_review,原PDF p229（冊子p457）のシバハギ属内の種見出しは「ハイマキエハギ Desmodium triflorum」。科・属を直し、trillorum を triflorum に訂正する。
wildplants-taxonomy-followup-0151,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ツルマメ,possible_ocr_latin_typo_against_ylist,Glyeine max,Glycine max subsp. soja,correct_ocr,Glycine max subsp. soja,231,460,2026-07-12,original_pdf_visual_review,PDF p.231（冊子p.460、左頁）の種見出しを原画像で目視し「Glycine max subsp. soja」と確認。現行scientific_nameはOCR文字誤り。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0152,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ツルマメ,ylist_family_conflict,ハマビシ科,マメ科,correct_ocr,マメ科,231,460,2026-07-12,original_pdf_visual_review,原PDF p231（冊子p460）の種見出しは「ツルマメ Glycine max subsp. soja」。科をマメ科/FABACEAEへ直し、Glyeine max を Glycine max subsp. soja に訂正する。
wildplants-taxonomy-followup-0153,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ツルマメ,ylist_family_latin_conflict,ZYGOPHYLLACEAE,Fabaceae,correct_ocr,FABACEAE,231,460,2026-07-12,original_pdf_visual_review,原PDF p231（冊子p460）の種見出しは「ツルマメ Glycine max subsp. soja」。科をマメ科/FABACEAEへ直し、Glyeine max を Glycine max subsp. soja に訂正する。
wildplants-taxonomy-followup-0154,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,トキワヤブハギ,plant_name_not_supported_by_ocr_page,トキワヤブハギ,Plant name or known OCR-correction variant should appear on the cited page,keep_source,トキワヤブハギ,231,461,2026-07-12,original_pdf_visual_review,原PDF p231（冊子p461）のヌスビトハギ属内に種見出し「トキワヤブハギ Hylodesmum leptopus」を目視確認。現行の和名を支持する。
wildplants-taxonomy-followup-0155,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,フジカンゾウ,ylist_family_conflict,ハマビシ科,マメ科,correct_ocr,マメ科,231,461,2026-07-12,original_pdf_visual_review,原PDF p231（冊子p461）のヌスビトハギ属内の種見出しを目視確認。原PDF p219（冊子p436）の科見出しに従いハマビシ科/ZYGOPHYLLACEAEをマメ科/FABACEAEへ訂正する。
wildplants-taxonomy-followup-0156,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,フジカンゾウ,ylist_family_latin_conflict,ZYGOPHYLLACEAE,Fabaceae,correct_ocr,FABACEAE,231,461,2026-07-12,original_pdf_visual_review,原PDF p231（冊子p461）のヌスビトハギ属内の種見出しを目視確認。原PDF p219（冊子p436）の科見出しに従いハマビシ科/ZYGOPHYLLACEAEをマメ科/FABACEAEへ訂正する。
wildplants-taxonomy-followup-0157,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,リュウキュウヌスビトハギ,ylist_family_conflict,ハマビシ科,マメ科,correct_ocr,マメ科,231,461,2026-07-12,original_pdf_visual_review,原PDF p231（冊子p461）のヌスビトハギ属内の種見出しを目視確認。原PDF p219（冊子p436）の科見出しに従いハマビシ科/ZYGOPHYLLACEAEをマメ科/FABACEAEへ訂正する。
wildplants-taxonomy-followup-0158,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,リュウキュウヌスビトハギ,ylist_family_latin_conflict,ZYGOPHYLLACEAE,Fabaceae,correct_ocr,FABACEAE,231,461,2026-07-12,original_pdf_visual_review,原PDF p231（冊子p461）のヌスビトハギ属内の種見出しを目視確認。原PDF p219（冊子p436）の科見出しに従いハマビシ科/ZYGOPHYLLACEAEをマメ科/FABACEAEへ訂正する。
wildplants-taxonomy-followup-0159,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,オオバヌスビトハギ,ylist_family_conflict,ハマビシ科,マメ科,correct_ocr,マメ科,232,462,2026-07-12,original_pdf_visual_review,原PDF p232（冊子p462）のヌスビトハギ属内の種見出しを目視確認。原PDF p219（冊子p436）の科見出しに従いマメ科/FABACEAEへ訂正する。
wildplants-taxonomy-followup-0160,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,オオバヌスビトハギ,ylist_family_latin_conflict,ZYGOPHYLLACEAE,Fabaceae,correct_ocr,FABACEAE,232,462,2026-07-12,original_pdf_visual_review,原PDF p232（冊子p462）のヌスビトハギ属内の種見出しを目視確認。原PDF p219（冊子p436）の科見出しに従いマメ科/FABACEAEへ訂正する。
wildplants-taxonomy-followup-0161,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,コマツナギ,ylist_family_conflict,ハマビシ科,マメ科,correct_ocr,マメ科,232,463,2026-07-12,original_pdf_visual_review,原PDF p232（冊子p463）のコマツナギ属内の種見出しを目視確認。原PDF p219（冊子p436）の科見出しに従いハマビシ科/ZYGOPHYLLACEAEをマメ科/FABACEAEへ訂正する。
wildplants-taxonomy-followup-0162,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,コマツナギ,ylist_family_latin_conflict,ZYGOPHYLLACEAE,Fabaceae,correct_ocr,FABACEAE,232,463,2026-07-12,original_pdf_visual_review,原PDF p232（冊子p463）のコマツナギ属内の種見出しを目視確認。原PDF p219（冊子p436）の科見出しに従いハマビシ科/ZYGOPHYLLACEAEをマメ科/FABACEAEへ訂正する。
wildplants-taxonomy-followup-0163,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,マルバヌスビトハギ,possible_ocr_latin_typo_against_ylist,Hylodesmum podoearpum,Hylodesmum podocarpum subsp. podocarpum,correct_ocr,Hylodesmum podocarpum,232,462,2026-07-12,original_pdf_visual_review,PDF p.232（冊子p.462、左頁）の種見出しを原画像で目視し「Hylodesmum podocarpum」と確認。現行scientific_nameはOCR文字誤り。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0164,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,マルバヌスビトハギ,ylist_family_conflict,ハマビシ科,マメ科,correct_ocr,マメ科,232,462,2026-07-12,original_pdf_visual_review,原PDF p232（冊子p462）の種見出しは「マルバヌスビトハギ Hylodesmum podocarpum」。科をマメ科/FABACEAEへ直し、podoearpum を podocarpum に訂正する。
wildplants-taxonomy-followup-0165,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,マルバヌスビトハギ,ylist_family_latin_conflict,ZYGOPHYLLACEAE,Fabaceae,correct_ocr,FABACEAE,232,462,2026-07-12,original_pdf_visual_review,原PDF p232（冊子p462）の種見出しは「マルバヌスビトハギ Hylodesmum podocarpum」。科をマメ科/FABACEAEへ直し、podoearpum を podocarpum に訂正する。
wildplants-taxonomy-followup-0166,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,イタチササゲ,possible_ocr_latin_typo_against_ylist,Lathyrus davidi,Lathyrus davidii,correct_ocr,Lathyrus davidii,233,464,2026-07-12,original_pdf_visual_review,PDF p.233（冊子p.464、左頁）の種見出しを原画像で目視し「Lathyrus davidii」と確認。現行scientific_nameはOCR文字誤り。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0167,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,イタチササゲ,ylist_family_conflict,ハマビシ科,マメ科,correct_ocr,マメ科,233,464,2026-07-12,original_pdf_visual_review,原PDF p233（冊子p464）のレンリソウ属内の種見出しは「イタチササゲ Lathyrus davidii」。科をマメ科/FABACEAEへ直し、davidi を davidii に訂正する。
wildplants-taxonomy-followup-0168,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,イタチササゲ,ylist_family_latin_conflict,ZYGOPHYLLACEAE,Fabaceae,correct_ocr,FABACEAE,233,464,2026-07-12,original_pdf_visual_review,原PDF p233（冊子p464）のレンリソウ属内の種見出しは「イタチササゲ Lathyrus davidii」。科をマメ科/FABACEAEへ直し、davidi を davidii に訂正する。
wildplants-taxonomy-followup-0169,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,エゾノレンリソウ,ylist_family_conflict,ハマビシ科,マメ科,correct_ocr,マメ科,233,465,2026-07-12,original_pdf_visual_review,原PDF p233（冊子p465）のレンリソウ属内の種見出しを目視確認。原PDF p219（冊子p436）の科見出しに従いハマビシ科/ZYGOPHYLLACEAEをマメ科/FABACEAEへ訂正する。
wildplants-taxonomy-followup-0170,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,エゾノレンリソウ,ylist_family_latin_conflict,ZYGOPHYLLACEAE,Fabaceae,correct_ocr,FABACEAE,233,465,2026-07-12,original_pdf_visual_review,原PDF p233（冊子p465）のレンリソウ属内の種見出しを目視確認。原PDF p219（冊子p436）の科見出しに従いハマビシ科/ZYGOPHYLLACEAEをマメ科/FABACEAEへ訂正する。
wildplants-taxonomy-followup-0171,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ハマエンドウ,ylist_family_conflict,ハマビシ科,マメ科,correct_ocr,マメ科,233,464,2026-07-12,original_pdf_visual_review,原PDF p233（冊子p464）のレンリソウ属内の種見出しを目視確認。原PDF p219（冊子p436）の科見出しに従いハマビシ科/ZYGOPHYLLACEAEをマメ科/FABACEAEへ訂正する。
wildplants-taxonomy-followup-0172,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ハマエンドウ,ylist_family_latin_conflict,ZYGOPHYLLACEAE,Fabaceae,correct_ocr,FABACEAE,233,464,2026-07-12,original_pdf_visual_review,原PDF p233（冊子p464）のレンリソウ属内の種見出しを目視確認。原PDF p219（冊子p436）の科見出しに従いハマビシ科/ZYGOPHYLLACEAEをマメ科/FABACEAEへ訂正する。
wildplants-taxonomy-followup-0173,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,マルバヤハズソウ,ylist_family_conflict,ハマビシ科,マメ科,correct_ocr,マメ科,233,464,2026-07-12,original_pdf_visual_review,原PDF p233（冊子p464）のヤハズソウ属内の種見出しを目視確認。原PDF p219（冊子p436）の科見出しに従い科を直し、コマツナギ属の誤取込を訂正する。
wildplants-taxonomy-followup-0174,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,マルバヤハズソウ,ylist_family_latin_conflict,ZYGOPHYLLACEAE,Fabaceae,correct_ocr,FABACEAE,233,464,2026-07-12,original_pdf_visual_review,原PDF p233（冊子p464）のヤハズソウ属内の種見出しを目視確認。原PDF p219（冊子p436）の科見出しに従い科を直し、コマツナギ属の誤取込を訂正する。
wildplants-taxonomy-followup-0175,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ヤハズソウ,ylist_family_conflict,ハマビシ科,マメ科,correct_ocr,マメ科,233,464,2026-07-12,original_pdf_visual_review,原PDF p233（冊子p464）のヤハズソウ属内に種見出し「ヤハズソウ Kummerowia striata」を目視確認。原PDF p219（冊子p436）の科見出しに従い科・属を訂正する。
wildplants-taxonomy-followup-0176,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,ヤハズソウ,ylist_family_latin_conflict,ZYGOPHYLLACEAE,Fabaceae,correct_ocr,FABACEAE,233,464,2026-07-12,original_pdf_visual_review,原PDF p233（冊子p464）のヤハズソウ属内に種見出し「ヤハズソウ Kummerowia striata」を目視確認。原PDF p219（冊子p436）の科見出しに従い科・属を訂正する。
wildplants-taxonomy-followup-0177,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,レンリソウ,possible_ocr_latin_typo_against_ylist,Lathyrus quinguenervius,Lathyrus quinquenervius,correct_ocr,Lathyrus quinquenervius,233,465,2026-07-12,original_pdf_visual_review,PDF p.233（冊子p.465、右頁）の種見出しを原画像で目視し「Lathyrus quinquenervius」と確認。現行scientific_nameはOCR文字誤り。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0178,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,レンリソウ,ylist_family_conflict,ハマビシ科,マメ科,correct_ocr,マメ科,233,465,2026-07-12,original_pdf_visual_review,原PDF p233（冊子p465）の種見出しは「レンリソウ Lathyrus quinquenervius」。科をマメ科/FABACEAEへ直し、quinguenervius を quinquenervius に訂正する。
wildplants-taxonomy-followup-0179,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,レンリソウ,ylist_family_latin_conflict,ZYGOPHYLLACEAE,Fabaceae,correct_ocr,FABACEAE,233,465,2026-07-12,original_pdf_visual_review,原PDF p233（冊子p465）の種見出しは「レンリソウ Lathyrus quinquenervius」。科をマメ科/FABACEAEへ直し、quinguenervius を quinquenervius に訂正する。
wildplants-taxonomy-followup-0180,日本の野生植物 第1巻,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,キハギ,ylist_family_conflict,ハマビシ科,マメ科,correct_ocr,マメ科,234,466,2026-07-12,original_pdf_visual_review,原PDF画像の冊子p.466で「キハギ」の種見出しと欄外「マメ科」を目視確認。科見出しは冊子p.436「マメ科 LEGUMINOSAE (FABACEAE)」。現行「ハマビシ科」を「マメ科」に訂正。
