audit_version,reviewed_on,reference,account_no,insect_id,japanese_name,source_scientific_name,current_scientific_name,mapping_status,pdf_page_start,printed_page_start,source_host_scope,source_host_text,host_count_before,host_count_after_planned,current_host_names_before,host_audit_status,source_ecology_text,current_notes_before,note_audit_status,visual_review_status,source_pdf_sha256
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,205,species-2143,モトアカヒメハマキ,"Spilonota semirufana (Christoph, 1882)","Spilonota semirufana (Christoph, 1882)",japanese_exact,79,78,domestic_hosts_recorded,カシワ Quercus dentata (ブナ科)．,1,1,カシワ[野外（国内）],verified_complete_no_change,成虫発生時期は 7〜8 月．幼虫はカシワの新梢に潜る．幼生期については，駒井ら (2011) に詳 しい．,出現時期:7-8月 / 生態情報:幼虫はカシワの新梢に潜る．幼生期については，駒井ら(2011)に詳しい,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,206,species-2144,クロゲハイイロヒメハマキ,"Spilonota melanocopa (Meyrick, 1912)","Spilonota melanocopa (Meyrick, 1912)",japanese_exact,79,78,domestic_hosts_recorded,"スダジイ (イタジイ) Castanopsis sieboldii, ツブラジイ C. cuspidata (ブナ科)，イスノキ Distylium racemosum (マンサク科)．",2,3,スダジイ[野外（国内）] / イスノキ[野外（国内）],add_missing_domestic_host,成虫発生時期は 4〜9 月．,出現時期:4-9月,verified_complete_no_change,original_pdf_image_confirmed_300dpi_page_79,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,207,species-2145,ドクウツギヒメハマキ,"Strepsicrates coriariae Oku, 1974","Strepsicrates coriariae Oku, 1974",japanese_exact,79,78,domestic_hosts_recorded,ドクウツギ Coriaria japonica (ドクウツギ科)．,1,1,ドクウツギ[野外（国内）],verified_complete_no_change,成虫発生時期は 7〜8 月，10〜11 月．幼虫は寄主の新芽の先を固く綴り，葉が展開すると葉 を平らに重ねて綴る (奥，2003)．,出現時期:7-8月，10-11月 / 生態情報:幼虫は寄主の新芽の先を固く綴り，葉が展開すると葉を平らに重ねて綴る(奥，2003),verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,208,species-2146,バンジロウヒメハマキ,"Strepsicrates semicanella (Walker, 1866)","Strepsicrates semicanella (Walker, 1866)",japanese_exact,80,79,domestic_hosts_recorded,バンジロウ Psidium guajava，ユーカリ類 Eucalyptus spp. (フトモモ科)．,2,2,バンジロウ[野外（国内）] / ユーカリ類[野外（国内）],verified_complete_no_change,沖縄では周年発生している．幼虫は若葉を綴る．幼生期については，駒井ら (2011) に詳しい．,生態情報:沖縄では周年発生している．幼虫は若葉を綴る．幼生期については，駒井ら(2011)に詳しい,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,209,species-23153,アデクヒメハマキ,Strepsicrates sp.,Strepsicrates sp.,japanese_exact,80,79,domestic_hosts_recorded,アデク Syzygium buxifolium (フトモモ科)．,1,1,アデク[野外（国内）],verified_complete_no_change,成虫発生時期は 3 月．石垣島でアデクの葉に実を付着させ，実に潜っている幼虫が 3 月に発 見されている．,出現時期:3月 / 生態情報:石垣島でアデクの葉に実を付着させ，実に潜っている幼虫が3 月に発見されている,normalize_ocr_layout_gap,original_pdf_image_confirmed_300dpi_page_80,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,210,species-2326,テンニンカヒメハマキ,"Eccoptocera palmicola (Meyrick, 1912)","Eccoptocera palmicola (Meyrick, 1912)",japanese_exact,80,79,domestic_hosts_recorded,テンニンカ Rhodomyrtus tomentosa (フトモモ科)．,1,1,テンニンカ[野外（国内）],verified_complete_no_change,成虫発生時期は 9〜11 月．幼虫は若葉を綴ったり，巻いたりする．幼生期は Nasu and Tominaga (2014) に図示されている．,出現時期:9-11月 / 生態情報:幼虫は若葉を綴ったり，巻いたりする．幼生期はNasu and Tominaga (2014)に図示されている,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,211,species-2320,アカマツメムシガ,"Metacosma echinophora Komai, Byun & Yamazaki, 2018","Metacosma echinophora Komai, Byun & Yamazaki, 2018",japanese_exact,81,80,domestic_hosts_recorded,アカマツ Pinus densiflora (マツ科)．,1,1,アカマツ[野外（国内）],verified_complete_no_change,成虫発生時期は 5〜9 月．幼虫はアカマツの冬芽に穿孔し，ヤニを付着させた絹糸で白っぽい テントを造る．落葉層中で繭を造り，中で蛹越冬．幼虫は，アカマツの幼樹で見つかることが多い．,出現時期:5-9月 / 生態情報:幼虫はアカマツの冬芽に穿孔し，ヤニを付着させた絹糸で白っぽいテントを造る．落葉層中で繭を造り，中で蛹越冬．幼虫は，アカマツの幼樹で見つかることが多い,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,212,species-2322,マダラコケイロヒメハマキ,"Herpystis tinctoria Meyrick, 1916","Herpystis tinctoria Meyrick, 1916",japanese_exact,81,80,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 10 月．マングローブ林内のメヒルギ Kandelia obovata が多い場所で，灯火採 集によって得られた．81,出現時期:10月 / 生態情報:マングローブ林内のメヒルギKandelia obovata が多い場所で，灯火採集によって得られた,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,213,species-2324,ツマキハイイロヒメハマキ,"Antichlidas holocnista Meyrick, 1931","Antichlidas holocnista Meyrick, 1931",japanese_exact,82,81,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 7〜9 月．,出現時期:7-9月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,214,species-2325,ズグロツマキハイイロヒメハマキ,"Antichlidas trigonia Zhang & Li, 2004","Antichlidas trigonia Zhang & Li, 2004",japanese_exact,82,81,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 6〜8 月．,出現時期:6-8月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,215,species-23154,カンコミモグリヒメハマキ,"Tritopterna capyra (Meyrick, 1911)","Tritopterna capyra (Meyrick, 1911)",japanese_exact,82,81,domestic_hosts_recorded,カキバカンコノキ Glochidion zeylanicum (ミカンソウ科)．オーストラリアでは G. ferdinandi.,1,2,カキバカンコノキ[野外（国内）],add_missing_foreign_hosts,成虫は沖縄では周年発生しているようである．幼虫は実に潜る．,出現時期:周年（沖縄） / 生態情報:幼虫は実に潜る / 生態情報:オーストラリアではG. ferdinandi.,verified_complete_no_change,original_pdf_image_confirmed_300dpi_page_83,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
hamakiga1-v1-2026-07-12,2026-07-12,日本のハマキガ1,216,species-2323,アカオビヒメハマキ,Cosmetra sp.,‘Cosmetra’ sp.,japanese_exact,83,82,source_unknown,未知．,0,0,,verified_source_unknown,成虫発生時期は 5〜8 月．,出現時期:5-8月,verified_complete_no_change,heading_level_text_audit_no_change,78f75fd532ace774cff181d573c96c04052e1c65dd77a352ec520d7cd33de646
